,words,amounts,entropies
12909,pan - european,233,0
12910,paneuropean,10,0
12912,colloquial,6,0
12915,42 000,5,0
12917,damn,19,0
12918,damned,5,0
12919,goddamn,5,0
12920,incredulity,11,0
12921,disbelief,28,0
12923,supper,10,0
12925,indigestible,6,0
12926,obediently,5,0
12928,ritualistic,10,0
12929,rite,27,0
12930,introverted,23,0
12931,introvert,59,0
12932,alan,142,0
12933,greenspan,22,0
12934,arrogant,150,0
12935,cavalier,11,0
12936,horst,22,0
12937,köhler,10,0
12939,super - power,6,0
12940,incessant,20,0
12941,ceaseless,6,0
12942,unceasing,12,0
12944,l'europe,5,0
12945,connaught,8,0
12946,1983,96,0
12948,andersen,18,0
12949,emperor,118,0
12951,laundry,24,0
12952,underwear,23,0
12953,garment,43,0
12954,apparel,9,0
12955,t .,8,0
12956,res,13,0
12957,depressing,138,0
12958,dismal,8,0
12962,post - graduate,5,0
12964,cerebral,50,0
12965,philippe,75,0
12966,misunderstood,8,0
12970,fiori,119,0
12971,insensitivity,19,0
12972,punitive,100,0
12973,soundtrack,14,0
12975,teleworking,37,0
12978,angela,114,0
12979,elliot,22,0
12980,lucent,5,0
12981,potsdam,17,0
12982,galileo,1196,0
12983,marrakech,29,0
12985,davos,109,0
12986,davo,5,0
12987,literate,11,0
12988,thirst,45,0
12989,sed,6,0
12990,digression,21,0
12992,192,56,0
12993,rothley,348,0
12994,homeland,124,0
12995,fatherland,11,0
12996,motherland,10,0
12999,whiteboard,5,0
13000,chalkboard,5,0
13002,ispra,29,0
13004,agony,46,0
13005,neon,16,0
13006,ivory,134,0
13007,marfil,83,0
13009,codex,35,0
13010,alimentarius,22,0
13012,palma,13,0
13013,palmas,14,0
13014,booty,11,0
13015,1973,159,0
13018,gastronomic,13,0
13020,frenzied,12,0
13021,frantic,17,0
13022,frenetic,9,0
13026,imitation,79,0
13027,borneo,15,0
13028,soya,296,0
13032,illegible,14,0
13033,unreadable,14,0
13034,wholesale,11,0
13035,wholesaler,12,0
13036,stabex,12,0
13037,accomplice,121,0
13039,complicit,50,0
13042,uva,5,0
13045,creams,19,0
13048,literal,49,0
13049,winegrower,21,0
13050,habituate,5,0
13053,eva,29,0
13054,pejorative,15,0
13055,scandinavians,9,0
13056,marshmallow,34,0
13057,dom,13,0
13058,cigar,10,0
13059,noir,8,0
13060,stylish,8,0
13061,elegant,119,0
13064,slanderous,5,0
13065,libellous,7,0
13066,defamatory,6,0
13067,pacheco,10,0
13068,unacceptability,5,0
13069,repudiation,8,0
13070,vehemence,18,0
13071,indescribable,26,0
13073,vegetation,71,0
13074,fortuitous,11,0
13075,misrepresent,12,0
13077,12 . 35,11,0
13078,duff,210,0
13079,voggenhuber,122,0
13081,obsess,16,0
13082,fixated,6,0
13085,enroll,8,0
13087,numerical,61,0
13089,numeric,5,0
13091,johns,30,0
13092,juan,102,0
13093,locke,14,0
13094,ilo,283,0
13095,indivisibility,42,0
13096,intact,206,0
13099,espionage,91,0
13101,dumbfounded,5,0
13105,beggar,29,0
13106,panhandler,7,0
13109,141,64,0
13110,dury,31,0
13111,eventuality,55,0
13112,constitutionalisation,26,0
13113,supplant,15,0
13114,perpetually,8,0
13115,sublime,18,0
13116,goethe,41,0
13117,furtive,5,0
13118,berès,338,0
13119,tortuous,36,0
13120,circuitous,5,0
13121,torturous,7,0
13123,inferno,13,0
13125,demon,61,0
13126,heck,16,0
13127,1215,6,0
13128,fullness,10,0
13129,fulfillment,5,0
13130,garaud,16,0
13131,doggedly,6,0
13133,obstinately,7,0
13135,loosen,7,0
13137,adoration,6,0
13138,adore,15,0
13139,ador,11,0
13141,tendentious,25,0
13142,slant,6,0
13144,skewed,6,0
13147,5 . 45,6,0
13148,frits,8,0
13149,levelling,17,0
13150,legibility,18,0
13151,readability,20,0
13152,thatcher,95,0
13153,colegislator,136,0
13154,co - legislator,123,0
13155,cop-elegislator,56,0
13156,helmer,73,0
13157,unaltered,13,0
13159,sahrawis,7,0
13160,nervousness,24,0
13161,113,119,0
13163,victimise,6,0
13164,bos,114,0
13165,carlotti,80,0
13166,mara,7,0
13167,refinery,88,0
13169,bulgarians,54,0
13175,clegg,61,0
13179,cognac,8,0
13181,estévez,110,0
13183,distillation,126,0
13184,hectolitre,34,0
13185,saturation,23,0
13186,iberian,72,0
13187,mont,73,0
13188,blanc,79,0
13189,lamoureux,7,0
13193,contributory,11,0
13194,0 . 8,15,0
13196,verona,42,0
13197,coleman,11,0
13198,messner,21,0
13199,7 . 25,6,0
13201,eco - labelling,23,0
13202,schnellhardt,179,0
13203,ecop-plabel,5,0
13204,eco - label,6,0
13205,ecolabel,6,0
13206,detergent,25,0
13207,detergents,110,0
13208,mediocrity,29,0
13211,ángel,16,0
13212,poggiolini,41,0
13213,overarching,10,0
13214,afterthought,6,0
13215,coincineration,12,0
13216,co - incineration,38,0
13218,kiln,29,0
13219,furnace,32,0
13220,oven,43,0
13221,sampling,48,0
13222,nox,76,0
13223,sulphur,353,0
13224,sulfur,20,0
13225,technologically,89,0
13227,respiration,13,0
13229,hyland,61,0
13230,paulsen,125,0
13231,cellulose,32,0
13232,fibrous,8,0
13233,warming,948,0
13234,methane,202,0
13236,acid,230,0
13237,acidic,12,0
13242,crematoria,8,0
13243,nitric,13,0
13244,insecticide,68,0
13245,butt,10,0
13247,backside,11,0
13248,ozone,404,0
13249,respiratory,144,0
13250,µg,8,0
13251,2030,260,0
13252,flowering,8,0
13254,pulmonary,22,0
13255,acidification,138,0
13256,messy,30,0
13257,disorderly,9,0
13258,manure,43,0
13259,dung,5,0
13260,auto - oil,9,0
13263,veneer,6,0
13264,ece,13,0
13265,aspirational,11,0
13266,acidify,5,0
13267,headedness,5,0
13268,lucidity,31,0
13269,dangerously,96,0
13270,perilously,5,0
13271,2011,1899,0
13272,dioxide,40,0
13275,constitutionally,27,0
13277,indolence,10,0
13278,merseyside,16,0
13280,instinctive,27,0
13281,instinctual,7,0
13282,wrist,63,0
13284,irrevocable,45,0
13286,vila,30,0
13287,recalcitrant,22,0
13290,am,36,0
13292,verts,570,0
13293,ale,227,0
13294,efa,10,0
13295,ales,13,0
13296,generic,85,0
13298,generics,36,0
13300,lapidation,7,0
13301,victorian,36,0
13302,victorians,6,0
13303,inhumanity,36,0
13304,baroness,550,0
13305,ludford,283,0
13306,genie,16,0
13307,geniuse,30,0
13309,kurti,6,0
13310,tony,326,0
13311,blair,828,0
13314,islamist,148,0
13315,deportee,6,0
13316,graham,80,0
13318,invader,60,0
13319,unscom,36,0
13320,690,5,0
13321,scud,9,0
13322,anti - missile,73,0
13324,toxin,101,0
13325,anarchy,85,0
13328,ini,410,0
13329,268,12,0
13330,belder,233,0
13331,256,13,0
13334,screenplay,5,0
13335,genital,295,0
13336,genitalia,27,0
13337,genitals,26,0
13338,biop-ethic,8,0
13341,cecilia,36,0
13342,multi - racial,10,0
13343,multiracial,10,0
13344,gue,561,0
13345,shoah,12,0
13347,recrimination,34,0
13348,kindle,8,0
13349,quantitatively,18,0
13350,galvanise,11,0
13351,dismissive,7,0
13354,afghanistan,2932,0
13356,clad,5,0
13357,polygamy,32,0
13359,tyrant,108,0
13361,rostock,5,0
13362,ibrahim,123,0
13365,curricula,13,0
13367,guesswork,8,0
13368,conjecture,18,0
13370,ghettos,27,0
13371,ghettoe,8,0
13372,colonialism,132,0
13373,stalinism,83,0
13374,individualistic,20,0
13375,individualist,12,0
13376,latvia,614,0
13378,commonwealth,78,0
13382,institutionalize,31,0
13383,institutionalized,6,0
13384,mea,8,0
13385,argentina,369,0
13386,argentinian,13,0
13387,argentine,46,0
13388,argentinean,16,0
13391,taxis,28,0
13392,mozart,65,0
13393,gaulle,82,0
13394,feudalism,11,0
13395,montesquieu,40,0
13396,mercilessly,6,0
13397,jury,95,0
13398,juror,20,0
13399,pointer,7,0
13401,christendom,5,0
13404,sensationalist,7,0
13405,club,860,0
13406,rabble,5,0
13407,introspection,32,0
13408,cornillet,125,0
13410,quebec,19,0
13412,hizbollah,125,0
13413,parisian,10,0
13414,scientology,6,0
13417,intellectually,46,0
13420,expansionist,41,0
13421,obsessive,43,0
13423,obsessional,6,0
13424,commemorative,20,0
13425,bud,46,0
13426,inquisitor,9,0
13427,víctor,5,0
13428,corsica,54,0
13429,loudspeaker,21,0
13430,otto,40,0
13433,drumbeat,5,0
13434,bertel,17,0
13435,swiebel,66,0
13436,pirker,274,0
13437,krarup,41,0
13438,savagely,13,0
13439,saviour,15,0
13440,salvador,148,0
13441,savior,19,0
13442,ermua,9,0
13443,herri,9,0
13444,batasuna,27,0
13445,intimidatory,6,0
13446,alienated,11,0
13447,exclusivity,56,0
13448,depravity,8,0
13449,estonians,21,0
13450,latvians,24,0
13452,multicoloured,5,0
13453,leonard,36,0
13455,mumia,21,0
13456,abu,165,0
13457,jamal,21,0
13459,rung,16,0
13460,stepping stone,7,0
13463,dictionary,181,0
13464,roast,6,0
13466,vanilla,19,0
13467,delicious,75,0
13469,culinary,18,0
13470,gourmet,13,0
13472,160 000,9,0
13474,grotesque,97,0
13476,mustard,46,0
13477,broiler,14,0
13478,pizza,96,0
13479,gastronomy,10,0
13480,untouchable,58,0
13481,nestlé,17,0
13483,mar,27,0
13484,martian,33,0
13485,ferrero,24,0
13486,alibi,80,0
13487,alibis,5,0
13488,diluted,6,0
13489,religiously,6,0
13491,prescott,18,0
13492,gauntlet,15,0
13493,glove,68,0
13494,thermal,114,0
13495,inventiveness,24,0
13496,engineering,463,0
13497,absurdly,25,0
13498,over - capacity,7,0
13499,ukip,167,0
13500,breathtaking,7,0
13501,vertiginous,5,0
13502,dizzying,12,0
13504,archeologist,6,0
13505,biodegradable,75,0
13506,aluminium,51,0
13507,aluminum,48,0
13509,gorge,9,0
13515,asthmatic,9,0
13516,asthmatics,9,0
13517,reactivity,7,0
13518,eutrophication,33,0
13519,tropospheric,7,0
13520,so2,32,0
13521,notoriously,14,0
13522,subjugate,21,0
13523,sweeten,5,0
13524,gild,5,0
13529,reverence,11,0
13531,1 . 35,13,0
13532,capitulate,24,0
13534,coward,28,0
13535,cowardice,63,0
13536,thug,8,0
13538,practitioner,16,0
13539,dissident,271,0
13540,dissenter,13,0
13541,negation,40,0
13542,solitude,29,0
13543,loneliness,74,0
13545,opulence,5,0
13546,nea,13,0
13547,dimokratia,11,0
13548,dimitrios,6,0
13549,sarah,114,0
13550,nassauer,293,0
13551,panoply,18,0
13552,ennoble,9,0
13553,etch,12,0
13554,sorbonne,11,0
13555,ernest,35,0
13556,renan,6,0
13558,alfa,9,0
13559,sinti,31,0
13560,persever,20,0
13561,persevere,60,0
13562,giovanni,72,0
13563,falcone,24,0
13564,categorize,19,0
13566,daphne,370,0
13568,aggrieved,10,0
13570,1951,113,0
13571,résumé,6,0
13574,1968,138,0
13575,brie,75,0
13578,admonish,7,0
13579,banal,30,0
13581,95 / 46,8,0
13583,revalorise,5,0
13586,tentatively,6,0
13588,haggle,11,0
13589,prose,22,0
13590,tuberculosis,572,0
13591,brucellosis,8,0
13592,stevenson,179,0
13593,inter - community,9,0
13594,64 / 432,5,0
13595,10 . 5,18,0
13596,1954,39,0
13597,contiguous,37,0
13598,adjoin,5,0
13600,gamma,52,0
13601,daul,330,0
13602,gastroenteritis,6,0
13603,202,81,0
13604,reader,257,0
13605,7 . 00,13,0
13606,19 . 00,7,0
13608,uterus,49,0
13609,utero,8,0
13612,h,115,0
13613,spinelli,169,0
13614,fait,13,0
13615,suppressor,6,0
13616,consular,245,0
13618,lunar,17,0
13619,kedo,118,0
13620,ukraine,2301,0
13623,formalisation,19,0
13624,formalised,5,0
13625,k2,24,0
13626,r4,20,0
13627,khmelnitsky,15,0
13628,1943,24,0
13629,commercially,57,0
13630,fogh,19,0
13631,rasmussen,225,0
13632,coreper,208,0
13633,148,61,0
13634,135,81,0
13635,intranet,9,0
13636,ferrer,84,0
13637,institutionalisation,55,0
13638,institutionalization,14,0
13640,mexicans,26,0
13642,asymmetric,69,0
13643,asymmetrical,46,0
13644,asymmetrically,5,0
13645,folias,17,0
13646,footwear,192,0
13648,fanfare,11,0
13649,eveak,25,0
13651,evoke,32,0
13652,madariaga,13,0
13656,amis,30,0
13657,robinson,62,0
13658,inter - american,19,0
13659,squadron,10,0
13660,sterilisation,38,0
13661,sterilization,17,0
13662,peasant,56,0
13667,stend,5,0
13668,zedillo,12,0
13669,chiapas,47,0
13670,boot,68,0
13671,bota,5,0
13672,westendorp,54,0
13673,extrapolate,34,0
13675,cercas,59,0
13676,cerca,11,0
13677,alarmist,47,0
13678,scaremonger,8,0
13680,nottingham,13,0
13681,louis,167,0
13682,armstrong,41,0
13687,multimedia,118,0
13688,multi - media,6,0
13689,pc,41,0
13691,thompson,12,0
13693,anti - americanism,49,0
13694,visualise,5,0
13695,envision,7,0
13696,visualize,91,0
13699,multi - billion,8,0
13700,multimillionaire,10,0
13701,multibillion,8,0
13702,multi - million,11,0
13703,multimillion,6,0
13704,multi - millionaire,5,0
13705,counter - revolution,6,0
13706,anarchic,17,0
13707,anarchical,5,0
13708,pedagogic,5,0
13709,pedagogical,30,0
13710,backwardness,13,0
13711,arrear,13,0
13715,metaphorical,27,0
13716,suffrage,175,0
13717,stind,5,0
13718,atrophy,8,0
13719,nokia,61,0
13720,gust,5,0
13721,scripture,35,0
13722,hieronymi,134,0
13724,tick,9,0
13725,tic,30,0
13726,hardware,151,0
13727,fearful,28,0
13728,subtitle,31,0
13729,rapist,39,0
13731,4 . 30,20,0
13732,16 . 30,6,0
13734,coma,48,0
13735,semicolon,9,0
13736,speroni,48,0
13737,recapitulate,19,0
13738,recap,10,0
13739,leucosis,13,0
13741,mercantile,11,0
13742,mercosur,621,0
13743,vidal,8,0
13745,omnipresent,19,0
13747,e .,23,0
13748,jensen,232,0
13749,ole,18,0
13750,andreasen,117,0
13751,andreassen,9,0
13752,niels,17,0
13753,busk,109,0
13754,timothy,20,0
13755,kirkhope,148,0
13756,requisition,5,0
13757,libertarian,33,0
13758,impersonal,15,0
13759,juxtaposition,16,0
13760,wight,16,0
13762,posteriori,16,0
13763,posterior,7,0
13764,cte,7,0
13765,circumstantial,31,0
13766,atom,227,0
13767,1919,37,0
13768,felix,12,0
13769,ludwig,14,0
13770,flawless,9,0
13771,impeccably,5,0
13772,impeccable,22,0
13775,hedonism,7,0
13776,limburg,30,0
13779,compartmentalisation,8,0
13780,exacerbation,7,0
13781,fratricidal,17,0
13782,universalist,7,0
13783,626,26,0
13784,envelop,8,0
13785,feminist,189,0
13786,procreation,28,0
13787,materialistic,21,0
13788,materialist,7,0
13791,sp,16,0
13792,kathleen,12,0
13795,carnero gonzález,58,0
13796,neyra,8,0
13797,minurso,20,0
13798,houston,50,0
13800,polisario,53,0
13801,rein,46,0
13803,mrs gonzález,20,0
13804,gonzález,53,0
13805,gonzalez,19,0
13806,mr gonzález,5,0
13807,languish,28,0
13812,tindouf,11,0
13813,ribeiro,204,0
13814,carrilho,20,0
13817,mini - session,18,0
13818,replant,9,0
13819,imminence,13,0
13823,109,154,0
13824,jové,97,0
13826,väyrynen,35,0
13827,krehl,91,0
13828,naïr,33,0
13829,buttiglione,169,0
13830,buttiglioni,7,0
13831,jammu,46,0
13834,ecuador,100,0
13835,equator,46,0
13836,incursion,58,0
13837,foray,6,0
13838,fujimori,49,0
13841,reelect,5,0
13842,reelection,6,0
13843,andean,132,0
13844,carter,58,0
13845,zealous,7,0
13846,judd,13,0
13847,sightedness,11,0
13848,myopia,6,0
13849,gil,15,0
13850,giles,17,0
13852,oak,21,0
13854,vile,40,0
13855,yeltsin,69,0
13856,clan,67,0
13857,dictatorial,187,0
13860,masked,6,0
13861,crony,13,0
13863,soccer,80,0
13865,terrify,13,0
13866,terrorize,16,0
13867,ceaucescu,6,0
13869,weary,14,0
13870,legalistic,19,0
13871,disarmament,583,0
13874,eric,106,0
13878,dysentery,11,0
13879,dennis,16,0
13880,halliday,7,0
13881,treatable,14,0
13882,pilger,5,0
13883,plebiscite,38,0
13884,azad,9,0
13885,carp,12,0
13886,sob,7,0
13889,1972,87,0
13891,islamabad,59,0
13893,guerilla,16,0
13894,saarc,45,0
13895,eduardo,19,0
13896,stein,22,0
13897,ivanov,30,0
13899,unmovic,18,0
13900,242,35,0
13901,8 . 6,9,0
13902,lello,57,0
13903,finuoli,41,0
13904,manisco,37,0
13905,apulia,9,0
13907,lavarra,16,0
13908,brindisi,5,0
13909,finanza,5,0
13910,aachen,18,0
13911,ionian,12,0
13914,1600,14,0
13915,andorra,80,0
13916,nairobi,201,0
13917,elephant,438,0
13918,appendage,21,0
13924,orca,13,0
13925,gorilla,36,0
13926,iucn,8,0
13927,firefight,6,0
13931,gaborone,5,0
13932,reset,7,0
13933,reboot,5,0
13936,fin,21,0
13937,flipper,5,0
13938,sylla,37,0
13939,anti - racism,22,0
13944,connotation,69,0
13946,defeatist,15,0
13947,morbid,6,0
13949,colonisation,80,0
13950,colonization,35,0
13951,re - education,13,0
13952,gloria,22,0
13953,liberticidal,6,0
13954,vigil,14,0
13955,concordance,14,0
13956,3 . 9,10,0
13957,eurosystem,18,0
13959,louvre,10,0
13961,jigsaw,48,0
13962,39 . 5,5,0
13963,escb,22,0
13964,7 . 35,9,0
13965,hombach,5,0
13966,emma,113,0
13968,mander,32,0
13970,frictional,5,0
13971,undertone,6,0
13972,vetch,8,0
13974,lentil,17,0
13975,legume,13,0
13977,herbivore,23,0
13978,remodel,13,0
13980,wheat,168,0
13981,maize,398,0
13982,181,44,0
13985,dried,5,0
13986,ex - ante,7,0
13987,jillian,8,0
13988,bmw,61,0
13989,overvaluation,13,0
13992,wilson,60,0
13993,disinvestment,9,0
13994,divestment,11,0
13995,divesture,5,0
13996,minuscule,23,0
13997,miniscule,12,0
13998,lowercase,6,0
13999,jonathan,83,0
14000,hampshire,32,0
14001,åland,13,0
14002,viola,92,0
14003,donald,82,0
14004,incompetent,64,0
14005,10 . 50,9,0
14006,salzburg,61,0
14007,birdal,92,0
14009,extortion,55,0
14011,instigator,31,0
14012,mussolini,38,0
14013,marxism,12,0
14014,ewing,66,0
14015,circumscribe,5,0
14018,gym,40,0
14019,gymnasium,8,0
14020,rapex,55,0
14021,287,19,0
14022,flammable,16,0
14023,whitehead,263,0
14025,hushkits,11,0
14028,chicago,253,0
14029,slater,10,0
14030,shakespeare,126,0
14032,hamlet,47,0
14033,genesis,34,0
14034,jenesis,9,0
14035,925,5,0
14036,253,13,0
14037,airbus,277,0
14038,toulouse,121,0
14039,ecac,19,0
14041,silencer,12,0
14043,reactive,47,0
14044,reagent,10,0
14045,napoletano,152,0
14046,obiols,49,0
14047,germà,33,0
14048,rutelli,9,0
14049,ngl,81,0
14050,barricade,34,0
14051,roadblock,8,0
14055,fries,6,0
14056,sub - regional,34,0
14057,subregional,31,0
14058,diagonal,28,0
14060,euro - mediterranean,58,0
14063,heterogeneity,37,0
14064,blindness,79,0
14065,tunisians,44,0
14068,illiteracy,197,0
14069,precipitately,7,0
14070,americanisation,5,0
14071,skilfully,23,0
14073,ably,12,0
14074,rector,22,0
14076,traumatised,6,0
14078,traumatized,6,0
14079,valdivielso,54,0
14080,cué,32,0
14081,cannes,60,0
14082,canne,13,0
14083,disenchantment,19,0
14086,pablo,24,0
14087,pontiff,5,0
14088,indefatigable,15,0
14089,idiosyncrasy,14,0
14090,pt,2508,0
14091,aristotle,72,0
14092,precept,29,0
14093,crudely,6,0
14094,shrine,17,0
14095,tamils,26,0
14096,tamil,160,0
14097,prohibitionist,22,0
14098,mandible,5,0
14101,haug,50,0
14103,ms haug,5,0
14105,judicious,27,0
14106,lego,80,0
14108,jutta haug,21,0
14110,antagonist,10,0
14111,starshade,5,0
14112,unfailingly,11,0
14113,1a,27,0
14114,walter,120,0
14115,walters,13,0
14116,intestine,36,0
14117,bowel,6,0
14118,stomach,105,0
14119,intestinal,19,0
14120,mcmahon,106,0
14121,7 000,7,0
14123,diplomatically,16,0
14124,klamt,129,0
14126,extra - territorial,55,0
14127,extra - territoriality,13,0
14128,extraterritoriality,28,0
14129,ecpat,16,0
14132,lid,43,0
14133,distributive,10,0
14134,forensic,98,0
14135,lottery,145,0
14136,nicotine,81,0
14137,leslie,9,0
14138,obviousness,5,0
14139,wuermeling,53,0
14141,turme,12,0
14142,cogeneration,173,0
14143,co - generation,13,0
14144,fossil,185,0
14145,2040,35,0
14147,cask,5,0
14148,barrique,7,0
14149,credential,244,0
14151,mantle,15,0
14152,mombaur,85,0
14153,bloch,125,0
14154,blottnitz,135,0
14155,hydro - electric,6,0
14156,hydropower,7,0
14157,retrogressive,7,0
14159,empirical,63,0
14162,biop-efuel,10,0
14163,particle,592,0
14165,wels,5,0
14168,vander,30,0
14169,taelen,30,0
14171,1981,91,0
14172,huxley,21,0
14174,the cia,23,0
14175,rearguard,21,0
14176,statue,165,0
14177,jefferson,53,0
14178,lincoln,72,0
14179,miert,177,0
14180,crédit,5,0
14181,glyn,21,0
14183,sidney,9,0
14184,boeing,152,0
14186,thomson,14,0
14187,calvin,5,0
14188,gasperi,40,0
14189,schuman,207,0
14190,harvard,248,0
14192,triviality,9,0
14193,cryptography,24,0
14194,greenpeace,87,0
14195,patentability,147,0
14196,tannert,16,0
14197,genome,479,0
14199,pandora,123,0
14200,chromosome,187,0
14201,vent,7,0
14203,leukaemia,54,0
14204,leukemia,48,0
14205,penultimate,41,0
14206,liese,247,0
14209,acclamation,19,0
14210,hail,8,0
14211,gebhardt,285,0
14215,vii,113,0
14216,potentate,10,0
14217,sinhalese,11,0
14218,sinhala,5,0
14220,subtle,190,0
14223,subtler,6,0
14225,biologically,47,0
14226,marchiani,23,0
14228,permissiveness,15,0
14229,depraved,8,0
14230,alegre,120,0
14231,joyful,30,0
14232,cheerful,7,0
14233,ewa,15,0
14237,parkinson,147,0
14238,diabete,349,0
14240,degenerative,23,0
14241,fide,6,0
14242,therapeutic,265,0
14243,freudian,12,0
14244,impel,31,0
14245,craig,45,0
14246,venter,23,0
14247,sorcerer,17,0
14248,copernicus,11,0
14249,harvey,22,0
14250,jenner,15,0
14252,snapshot,41,0
14254,eritreans,12,0
14255,ethiopians,11,0
14256,andrews,80,0
14257,andrew,100,0
14258,fascination,46,0
14259,berlusconi,517,0
14260,hurtful,8,0
14261,silvio,41,0
14262,flattering,5,0
14263,tubing,9,0
14264,channelling,24,0
14265,pipa,13,0
14266,quorum,74,0
14267,209,22,0
14268,uefa,112,0
14269,mug,10,0
14270,non - proliferation,13,0
14271,originator,6,0
14272,sub - item,12,0
14273,perversion,46,0
14274,gerhard,58,0
14276,escudo,25,0
14278,formative,7,0
14279,csd,8,0
14280,rom,6,0
14281,interpol,131,0
14282,sordid,28,0
14284,sect,38,0
14285,alcoholism,82,0
14286,habituation,16,0
14287,ainardi,73,0
14289,homosexuality,195,0
14290,wolfgang,47,0
14291,hager,13,0
14292,plooij,52,0
14293,thailand,372,0
14295,philippines,287,0
14296,philippine,30,0
14297,filipinos,9,0
14298,filipino,17,0
14299,id,7,0
14301,tomography,7,0
14305,frahm,82,0
14306,dispossessed,6,0
14307,cnn,62,0
14308,algebraic,5,0
14309,buitenweg,272,0
14310,compulsorily,14,0
14311,bathe,28,0
14312,216,35,0
14313,michaele,7,0
14314,campus,103,0
14315,campuse,9,0
14316,circumvention,7,0
14317,fudge,5,0
14318,rarity,12,0
14319,oddity,8,0
14320,weirdness,7,0
