,words,amounts,entropies
9346,"60 , 000",35,0
9348,fairytale,6,0
9351,titley,224,0
9352,crap,5,0
9353,den,288,0
9354,bos,40,0
9360,tiresome,14,0
9362,tiring,11,0
9363,diplomatically,10,0
9364,eurocorps,6,0
9365,45 000,9,0
9367,palestinians,627,0
9368,palestine,189,0
9369,morillon,131,0
9370,euroscepticism,31,0
9371,dixon,5,0
9372,dock,12,0
9374,nana,6,0
9376,habea,24,0
9377,habeus,6,0
9380,moldova,763,0
9382,detractor,6,0
9383,latin,400,0
9384,humour,16,0
9385,humor,64,0
9387,mentality,168,0
9388,mindset,95,0
9394,betting,19,0
9395,verifiable,21,0
9398,dreamt,28,0
9400,meritocracy,5,0
9402,modernism,8,0
9403,honorary,18,0
9404,lulling,276,0
9405,lull,22,0
9408,contemptuous,6,0
9409,scornful,5,0
9410,inferiority,19,0
9411,goddess,15,0
9414,apartheid,83,0
9418,sanctuary,19,0
9419,cholera,41,0
9420,communicable,7,0
9422,transmissible,25,0
9425,dipecho,5,0
9426,choking,11,0
9427,scanning,19,0
9429,maputo,13,0
9431,slowdown,51,0
9432,slowing,10,0
9433,deceleration,5,0
9435,interventionism,31,0
9436,miserably,14,0
9442,madman,6,0
9443,reactivation,6,0
9446,uptake,18,0
9447,absorption,186,0
9448,attwooll,45,0
9450,injustice,362,0
9451,unfairness,26,0
9452,fleet,1088,0
9453,internationalism,12,0
9455,attest,7,0
9456,spectacular,45,0
9458,mgp,11,0
9459,anaemia,6,0
9462,240,36,0
9463,eel,5,0
9464,endemic,45,0
9466,mammalian,9,0
9469,memorialize,5,0
9470,perpetuation,14,0
9471,compassionate,21,0
9472,tropical,29,0
9473,tropic,5,0
9474,tropics,16,0
9475,iccat,85,0
9481,gallagher,163,0
9483,6 . 4,6,0
9484,over - exploitation,12,0
9485,overexploitation,13,0
9489,urbanisation,39,0
9490,urbanization,35,0
9491,trawler,5,0
9492,anachronistic,44,0
9493,moratoria,6,0
9495,memoranda,21,0
9496,galicia,50,0
9497,galician,5,0
9502,prostitution,279,0
9504,roure,166,0
9507,jonckheer,19,0
9508,blak,92,0
9514,elite,268,0
9515,élite,12,0
9516,cerebral,18,0
9517,temple,95,0
9519,unice,33,0
9520,supportive,59,0
9521,neo - liberalism,8,0
9523,monetarist,31,0
9524,anti - social,53,0
9525,antisocial,51,0
9526,michelin,22,0
9528,fanaticism,66,0
9529,conservatism,18,0
9530,ultra - liberal,30,0
9531,ultraliberal,17,0
9534,enslavement,14,0
9538,krone,5,0
9540,symbolise,79,0
9541,symbolize,19,0
9544,bangemann,300,0
9545,capitalisation,21,0
9546,capitalization,6,0
9547,religiously,5,0
9551,generic,7,0
9552,macro - economy,6,0
9554,theological,31,0
9556,demonize,10,0
9557,demonisation,7,0
9558,jens,8,0
9561,therapeutic,69,0
9562,curative,5,0
9565,spectacle,53,0
9566,cog,10,0
9568,dialect,5,0
9570,array,14,0
9574,lega,20,0
9576,championship,71,0
9578,cyber,6,0
9581,intangible,22,0
9583,stimuli,11,0
9585,casino,38,0
9586,juncker,206,0
9587,ciampi,18,0
9588,archimedes,6,0
9589,archimede,21,0
9591,goebbels,130,0
9592,crusade,50,0
9593,desama,62,0
9595,excellence,100,0
9598,rigs,5,0
9599,8 . 15,6,0
9600,brundtland,7,0
9601,receiver,25,0
9602,taker,17,0
9605,neutralize,10,0
9606,industrialize,7,0
9609,deforestation,307,0
9610,paradigm,6,0
9611,paragon,7,0
9612,scandalously,10,0
9613,woodland,15,0
9614,sack,15,0
9615,bouwman,45,0
9617,fernandez,8,0
9618,martín,43,0
9621,249,15,0
9623,cripple,6,0
9626,mrs scheele,5,0
9627,scheele,7,0
9628,decimate,34,0
9629,subjective,90,0
9630,jarzembowski,340,0
9633,litter,8,0
9634,re - emerge,5,0
9635,reappear,13,0
9636,shoreline,5,0
9639,m3,10,0
9641,fortnight,20,0
9643,contention,6,0
9645,tortoise,7,0
9646,marpol,31,0
9649,tentative,5,0
9650,diving,10,0
9652,dip,6,0
9654,sterckx,139,0
9655,piecyk,69,0
9656,alumnus,5,0
9657,conscientious,22,0
9659,ices,11,0
9660,complimentary,5,0
9661,flattering,9,0
9662,karelia,14,0
9663,watts,74,0
9665,42 000,6,0
9667,12 . 00,30,0
9668,12:00,18,0
9669,blokland,195,0
9671,indigestible,5,0
9672,perpetual,8,0
9677,upheld,5,0
9679,bona,6,0
9680,geo - political,14,0
9681,geopolitical,289,0
9683,watchword,37,0
9685,codification,192,0
9687,coding,12,0
9688,medieval,23,0
9690,unskilled,34,0
9692,erasmus,405,0
9695,digression,10,0
9696,rothley,292,0
9697,mauro,66,0
9705,glow,10,0
9706,afterglow,5,0
9707,blink,5,0
9708,magnifying,6,0
9711,flavor,19,0
9712,fragrance,33,0
9713,perfume,14,0
9714,aroma,7,0
9716,aromatic,21,0
9717,aromatics,5,0
9719,frenzy,6,0
9720,mania,7,0
9721,sme,479,0
9722,smes,22,0
9726,soybean,6,0
9727,etho,23,0
9731,grower,5,0
9739,guyana,16,0
9740,guiana,15,0
9741,stoning,68,0
9743,o'clock,8,0
9746,numerical,52,0
9747,arithmetical,8,0
9749,numerically,13,0
9750,numeric,8,0
9751,bloodshed,59,0
9753,invalid,6,0
9754,intact,6,0
9757,indiscriminately,51,0
9759,dury,9,0
9760,markedly,5,0
9761,squar,6,0
9763,forerunner,5,0
9764,harbinger,6,0
9765,obituary,9,0
9767,inhumanity,9,0
9768,voggenhuber,71,0
9769,doggedly,11,0
9770,stubbornly,14,0
9771,obstinately,9,0
9774,practicality,18,0
9777,carlotti,25,0
9779,ecology,73,0
9780,memo,14,0
9781,bulgarians,40,0
9782,intransigent,23,0
9784,lamy,150,0
9785,singapore,177,0
9786,logistical,61,0
9788,howitt,145,0
9789,hearted,6,0
9790,ostensibly,11,0
9792,non - discriminatory,5,0
9793,impartial,73,0
9794,unbiased,26,0
9795,saturation,9,0
9796,iberian,35,0
9797,interchange,8,0
9798,inter - bank,7,0
9799,interbank,28,0
9800,0 . 5,38,0
9801,mg,24,0
9803,knob,5,0
9804,disable,7,0
9805,deactivate,6,0
9806,swan,5,0
9808,excellently,5,0
9811,moist,6,0
9813,mediocrity,10,0
9814,attractive,310,0
9815,appealing,40,0
9816,unattractive,13,0
9818,untreated,5,0
9819,ammonia,24,0
9823,phosphorus,6,0
9826,gunshot,7,0
9829,gunfire,7,0
9830,furnace,5,0
9832,bakery,6,0
9833,oven,8,0
9835,sorting,16,0
9836,bowe,78,0
9837,enormously,7,0
9839,terribly,19,0
9840,. . . .,13,0
9842,funeral,43,0
9844,2 . 2,35,0
9845,backyard,13,0
9847,courtyard,13,0
9849,wholesale,14,0
9850,120,313,0
9851,smog,8,0
9853,flourishing,5,0
9854,myth,218,0
9856,fable,5,0
9857,acidification,31,0
9858,gothenburg,50,0
9859,göteborg,5,0
9860,eutrophication,22,0
9862,myller,75,0
9863,auto - oil,11,0
9865,2011,1836,0
9867,censuse,18,0
9871,constitutionally,15,0
9872,cornwall,7,0
9873,fauna,40,0
9875,schnellhardt,121,0
9876,purposefully,5,0
9877,hydrocarbon,45,0
9881,1949,37,0
9882,victorian,15,0
9883,glorification,7,0
9884,ludford,204,0
9885,kurti,6,0
9888,moscow,327,0
9889,malnutrition,71,0
9890,heater,5,0
9891,crescent,5,0
9892,islam,309,0
9895,kuwait,38,0
9896,kuwaiti,9,0
9897,600,298,0
9898,unscom,24,0
9901,690,5,0
9904,anti - missile,63,0
9906,liter,17,0
9907,meanwhile,43,0
9909,fiasco,36,0
9910,anarchy,46,0
9911,renegotiation,54,0
9913,ini,260,0
9914,belder,117,0
9915,incoherent,21,0
9917,venom,8,0
9918,multi - racial,8,0
9919,multiracial,6,0
9920,multi - cultural,14,0
9921,multicultural,104,0
9922,shoah,6,0
9923,gue,14,0
9924,dismissive,5,0
9926,triad,7,0
9927,tsarist,5,0
9929,traitor,8,0
9932,afghanistan,1726,0
9935,apparel,9,0
9936,marrying,5,0
9938,polygamy,21,0
9940,cecilia,41,0
9943,breathing,20,0
9944,el,394,0
9945,ejido,5,0
9946,rostock,5,0
9949,alí,5,0
9951,demon,33,0
9954,passer,5,0
9958,exploiter,15,0
9959,interrogate,20,0
9960,idle,7,0
9962,idly,5,0
9963,dormant,7,0
9964,mea,7,0
9965,culpa,8,0
9966,argentinean,5,0
9971,cop-pcitizen,6,0
9972,slovenia,661,0
9978,weep,6,0
9980,mozart,17,0
9981,punch,7,0
9985,patriot,22,0
9986,enlightenment,40,0
9987,freely,713,0
9993,shelf,86,0
9995,overvalued,5,0
9996,patience,198,0
9999,quebec,21,0
10001,anti - terrorist,44,0
10002,counter - terrorism,80,0
10003,counter - terrorist,13,0
10004,anti - terrorism,51,0
10005,anti - terror,9,0
10006,counterterrorism,13,0
10010,savoy,7,0
10011,ethiopia,170,0
10013,armistice,6,0
10014,irrevocable,30,0
10016,mimick,8,0
10017,parisian,5,0
10018,vanity,16,0
10021,spiritually,12,0
10022,patriotic,24,0
10023,expansionist,21,0
10024,expansive,13,0
10026,cult,12,0
10029,ioannis,6,0
10030,johns,5,0
10033,loudspeaker,7,0
10034,granddad,5,0
10035,otto,23,0
10036,von,465,0
10039,contemptible,5,0
10042,swiebel,7,0
10043,pirker,186,0
10044,krarup,18,0
10045,saviour,5,0
10046,savior,9,0
10047,foro,7,0
10048,batasuna,13,0
10049,intimidating,10,0
10052,intimidation,176,0
10055,hernandez,5,0
10056,mollar,65,0
10057,alienated,5,0
10058,alienate,35,0
10059,exclusivity,16,0
10061,oostlander,211,0
10062,afghans,10,0
10063,estonia,493,0
10065,estonians,18,0
10066,latvians,10,0
10067,beauty,357,0
10069,vengeance,18,0
10071,hanging,7,0
10072,hover,7,0
10073,leonard,31,0
10074,peltier,28,0
10075,mumia,26,0
10076,jamal,22,0
10077,1 . 15,13,0
10079,rung,5,0
10081,vanilla,6,0
10082,speciality,14,0
10083,specialty,9,0
10084,craftsmen,6,0
10086,bud,19,0
10089,1973,107,0
10092,160,101,0
10098,ketchup,6,0
10101,mar,15,0
10102,martian,15,0
10103,ferrero,25,0
10106,ovum,5,0
10108,prescott,12,0
10109,2050,373,0
10111,co - incineration,48,0
10112,cloak,6,0
10113,mantle,6,0
10117,liken,16,0
10118,cardboard,12,0
10119,inventive,12,0
10120,ukip,81,0
10121,eurocrat,28,0
10122,eurocrats,14,0
10125,so2,12,0
10126,measurable,125,0
10127,reinforcement,5,0
10129,invulnerable,6,0
10130,intractable,8,0
10131,1 . 35,6,0
10132,disheartening,6,0
10133,leaf,31,0
10134,spreadsheet,6,0
10139,taiwan,403,0
10140,taiwanese,30,0
10142,decently,8,0
10148,nassauer,198,0
10150,sorbonne,5,0
10154,assimilate,31,0
10157,literal,7,0
10158,interrogator,8,0
10159,giovanni,52,0
10160,falcone,14,0
10161,recede,10,0
10162,subside,12,0
10163,retreate,7,0
10165,laurel,31,0
10166,mainstay,10,0
10167,6 . 5,42,0
10170,1951,82,0
10171,1967,102,0
10174,curriculum,8,0
10175,colombia,408,0
10178,situ,10,0
10181,duff,108,0
10182,eurodac,263,0
10184,1968,85,0
10185,brie,60,0
10188,eligibility,296,0
10190,cross - compliance,17,0
10191,multi - speed,5,0
10193,stigmatize,9,0
10194,stigmatisation,35,0
10196,penalisation,7,0
10197,criminalization,19,0
10198,boumediene,28,0
10199,thiery,20,0
10200,synthesize,12,0
10203,flu,49,0
10204,influenza,44,0
10205,251,29,0
10206,tuberculosis,264,0
10209,flock,6,0
10210,pork,18,0
10211,reactivate,11,0
10213,64 / 432,5,0
10219,1954,12,0
10222,apocalypse,10,0
10223,contiguous,7,0
10224,daul,226,0
10225,1964,19,0
10226,alignment,61,0
10227,disinfection,9,0
10229,202,33,0
10230,hyland,13,0
10232,7 . 00,8,0
10233,interdisciplinary,8,0
10236,unprotected,26,0
10237,womb,25,0
10238,uterus,18,0
10243,spinelli,60,0
10244,1984,158,0
10245,casaca,85,0
10247,consular,97,0
10248,kedo,63,0
10249,formalisation,7,0
10250,khmelnitsky,12,0
10251,koreans,22,0
10252,pontius,16,0
10254,rasmussen,137,0
10255,255,39,0
10256,jacob,36,0
10258,söderman,63,0
10261,148,40,0
10262,135,53,0
10263,113,68,0
10264,ferrer,55,0
10267,nafta,28,0
10269,mexicans,12,0
10270,folias,5,0
10274,canaries,19,0
10277,madariaga,9,0
10278,verde,9,0
10279,kreissl,21,0
10280,dörfler,28,0
10281,revelatory,5,0
10283,inter - american,13,0
10284,sterilisation,8,0
10285,zedillo,10,0
10286,chiapas,37,0
10288,westendorp,30,0
10289,cabeza,10,0
10290,pc,5,0
10291,unbundle,6,0
10292,documentation,25,0
10293,subscriber,40,0
10294,encryption,45,0
10295,cryptographical,7,0
10296,anti - american,14,0
10300,meticulously,11,0
10301,communiqué,5,0
10303,filtering,12,0
10307,nokia,38,0
10309,scripture,24,0
10310,hieronymi,106,0
10312,preparedness,81,0
10314,villiers,59,0
10315,kauppi,107,0
10316,subtitle,6,0
10317,eleventh,10,0
10320,mai,46,0
10321,mercenary,22,0
10322,mercosur,434,0
10323,vidal,13,0
10326,johannes,26,0
10327,pervasive,7,0
10328,indivisibility,19,0
10329,indivisible,45,0
10331,anne,58,0
10332,e .,16,0
10333,jensen,137,0
10334,ole,14,0
10335,andreasen,36,0
10336,niels,25,0
10337,busk,75,0
10338,timothy,10,0
10339,kirkhope,82,0
10341,prelude,14,0
10342,impersonal,11,0
10343,faceless,5,0
10344,merseyside,7,0
10345,isle,8,0
10346,wight,7,0
10348,oculus,5,0
10350,empire,220,0
10351,non - negotiable,17,0
10352,circumstantial,12,0
10353,occasional,27,0
10355,1919,27,0
10356,felix,5,0
10359,ludwig,10,0
10360,lothringen,23,0
10362,bliss,6,0
10365,disgusted,6,0
10366,pornography,311,0
10367,egotism,18,0
10368,selfishness,47,0
10369,egoism,44,0
10370,ego,23,0
10371,abomination,5,0
10372,odious,6,0
10373,fratricidal,5,0
10374,626,17,0
10375,sterile,23,0
10377,materialistic,9,0
10378,individualistic,5,0
10379,brempt,24,0
10383,garcia,12,0
10384,neyra,63,0
10386,minurso,14,0
10390,mrs gonzález,13,0
10393,mr gonzález,6,0
10395,languish,7,0
10396,cooling,31,0
10398,siege,63,0
10399,houston,6,0
10400,tindouf,7,0
10401,ribeiro,108,0
10403,castle,33,0
10404,carrilho,6,0
10405,fujimori,37,0
10410,paasilinna,116,0
10415,mouth,217,0
10420,montenegrin,16,0
10422,legalistic,6,0
10423,pdo,6,0
10424,verbal,6,0
10426,erick,5,0
10429,besiege,11,0
10430,dysentery,6,0
10431,buttiglione,72,0
10432,naïr,26,0
10433,dennis,8,0
10434,unicef,104,0
10435,algeria,433,0
10437,needlessly,6,0
10438,pilger,5,0
10440,kashmir,60,0
10441,kashmiri,21,0
10442,kashmiris,6,0
10445,pakistan,908,0
10448,tent,8,0
10449,1948,71,0
10452,1972,54,0
10453,lahore,8,0
10455,unarmed,21,0
10456,islamabad,30,0
10459,elles,149,0
10460,elle,23,0
10461,saarc,20,0
10463,guatemalan,18,0
10465,ivanov,8,0
10467,242,19,0
10469,lello,22,0
10470,finuoli,11,0
10471,manisco,22,0
10472,papayannakis,54,0
10473,lavarra,10,0
10474,guardia,5,0
10475,finanza,5,0
10476,aachen,10,0
10477,pan - european,81,0
10479,#NAME?,12,0
10480,paneuropean,5,0
10481,erotic,20,0
10482,puglia,5,0
10483,preoccupation,8,0
10484,engagement,15,0
10486,nairobi,110,0
10487,plummete,6,0
10489,gorilla,18,0
10491,poacher,6,0
10492,iucn,8,0
10495,1983,47,0
10496,protector,30,0
10497,patron,5,0
10499,pilgrim,5,0
10500,sylla,19,0
10501,anti - racism,7,0
10502,co - legislator,48,0
10505,bastion,13,0
10506,bulwark,8,0
10507,fanatical,40,0
10508,fanatics,45,0
10509,fanatic,10,0
10510,avid,5,0
10513,conditioning,29,0
10515,brightly,5,0
10516,luminous,6,0
10519,bulletin,5,0
10521,newsletter,5,0
10522,stocktaking,15,0
10523,glacier,48,0
10524,eurosystem,10,0
10525,augment,36,0
10526,augmented,5,0
10528,louvre,5,0
10529,weekly,81,0
10533,riddle,8,0
10534,replenish,9,0
10536,7 . 35,5,0
10537,hombach,7,0
10539,bonino,292,0
10540,manders,62,0
10541,mander,18,0
10542,escb,22,0
10543,blurred,5,0
10544,blurry,7,0
10546,rojo,46,0
10548,"500 , 000",34,0
10549,depression,188,0
10551,nuance,10,0
10553,lentil,5,0
10554,las,8,0
10556,wreak,9,0
10557,castilla,8,0
10559,dieting,9,0
10561,heartbeat,5,0
10562,spinach,5,0
10564,alternation,9,0
10565,181,30,0
10566,overproduction,67,0
10567,over - production,20,0
10568,harvesting,5,0
10570,jillian,6,0
10571,bmw,38,0
10572,overvaluation,5,0
10574,eldr,33,0
10575,1982,70,0
10576,privatize,20,0
10579,sir,159,0
10582,viola,55,0
10584,nightmare,128,0
10585,10 . 50,6,0
10587,morgantini,91,0
10588,birdal,40,0
10589,galeote,111,0
10590,quecedo,44,0
10596,instigator,17,0
10599,marxism,5,0
10600,rapex,59,0
10601,287,16,0
10602,flammable,8,0
10603,whitehead,127,0
10604,non - governmental,25,0
10605,svc,7,0
10606,srm,5,0
10607,epidemiological,68,0
10608,multi - layered,11,0
10609,multi - level,73,0
10610,multilevel,9,0
10611,infectivity,5,0
10612,hushkits,7,0
10613,hushkit,11,0
10615,sonic,13,0
10622,noisy,16,0
10623,slater,6,0
10624,haggle,6,0
10626,hamlet,16,0
10627,sling,5,0
10628,berendt,7,0
10629,rioting,7,0
10630,925,5,0
10631,253,12,0
10632,airbus,239,0
10634,sponsorship,30,0
10636,conveniently,5,0
10637,3 . 1,14,0
10638,anti - competitive,37,0
10639,genesis,14,0
10640,silencer,11,0
10642,reactive,20,0
10643,reactionary,133,0
10647,obiols,38,0
10648,germà,28,0
10649,rutelli,7,0
10650,muscardini,149,0
10651,fiori,69,0
10652,bautista,12,0
10653,ojeda,13,0
10654,interparliamentary,135,0
10655,inter - parliamentary,30,0
10656,marseilles,20,0
10657,marseille,19,0
10658,mill,5,0
10661,libya,673,0
10663,barricade,12,0
10664,roadblock,7,0
10665,sub - regional,12,0
10666,subregional,10,0
10668,surname,10,0
10669,márquez,5,0
10670,tunisia,595,0
10673,bode,11,0
10674,illiteracy,109,0
10675,fraternal,7,0
10676,brotherly,7,0
10683,valdivielso,41,0
10684,cué,26,0
10688,jordanian,10,0
10689,indefatigable,6,0
10691,untiring,6,0
10692,audiovisual,28,0
10694,readmission,93,0
10697,relentless,11,0
10698,implacable,7,0
10699,inexorable,6,0
10701,vis,138,0
10702,mrs haug,85,0
10703,haug,28,0
10706,earthquake,638,0
10707,wynn,196,0
10708,langenhagen,61,0
10709,5 . 5,25,0
10710,1a,17,0
10711,walter,62,0
10712,mcmahon,77,0
10715,dockyard,10,0
10717,perimeter,12,0
10718,klamt,77,0
10721,ecpat,25,0
10723,girlfriend,25,0
10726,procure,7,0
10729,1985,162,0
10730,shockingly,5,0
10733,complacent,6,0
10734,nicotine,34,0
10735,incalculable,53,0
10736,immeasurable,11,0
10737,wuermeling,16,0
10738,turmes,127,0
10739,2030,154,0
10740,2040,20,0
10743,mombaur,26,0
10744,bloch,89,0
10746,hydroelectric,30,0
10748,alps,10,0
10751,empirical,38,0
10752,architect,199,0
10753,disincentive,37,0
10754,grid,26,0
10756,inhabitable,5,0
10757,habitable,27,0
10759,thickness,23,0
10761,geothermal,29,0
10764,vander,18,0
10765,taelen,20,0
10766,interception,15,0
10767,eavesdropping,16,0
10768,australia,397,0
10770,1981,48,0
10772,cia,205,0
10773,boetticher,19,0
10774,dilatory,5,0
10775,procrastinator,17,0
10777,allegory,9,0
10780,jefferson,15,0
10782,miert,96,0
10783,lyonnais,5,0
10784,glyn,16,0
10785,gibraltar,152,0
10788,bo,12,0
10790,gasperi,18,0
10791,schuman,115,0
10793,gomes,144,0
10796,wiebenga,78,0
10798,encode,26,0
10800,foetuse,9,0
10801,fetus,32,0
10802,fetuse,10,0
10803,tannert,10,0
10808,commercialisation,86,0
10809,commercialization,9,0
10810,liese,179,0
10811,chromosome,68,0
10812,breyer,176,0
10813,clonie,7,0
10815,leukaemia,34,0
10816,leukemia,18,0
10817,penultimate,22,0
10818,gebhardt,225,0
10819,clercq,35,0
10820,10 . 55,8,0
10821,11 . 05,10,0
10823,vii,54,0
10824,viii,70,0
10825,es,1681,0
10826,360,54,0
10828,afforestation,22,0
10835,planetary,24,0
10836,byzantium,5,0
10837,attila,5,0
10838,idiotic,5,0
10839,lagoon,15,0
10840,charitable,42,0
10841,philanthropic,6,0
10842,pimp,5,0
10844,ewa,13,0
10845,marchiani,16,0
10846,illusory,21,0
10847,widow,30,0
10851,philanthropy,22,0
10854,malformation,6,0
10857,careless,5,0
10860,gospel,30,0
10861,copernicus,8,0
10862,harvey,8,0
10863,12 . 40,8,0
10864,andrews,47,0
10872,zimbabwean,60,0
10873,sub - item,24,0
10874,infancy,6,0
10878,indescribable,13,0
10880,solitude,19,0
10882,sect,13,0
10884,ainardi,25,0
10885,jurisdictional,17,0
10887,underbelly,6,0
10888,disrespectful,5,0
10891,wolfgang,29,0
10892,pornographic,24,0
10894,hager,13,0
10895,traumatic,67,0
10897,philippine,9,0
10900,nameless,6,0
10901,frahm,39,0
10902,professionally,36,0
10903,cnn,33,0
10904,settling,5,0
10906,optimisation,23,0
10907,optimization,9,0
10910,pernille,6,0
10912,kosovans,6,0
10913,apportion,5,0
10915,216,30,0
10916,mathematical,145,0
10921,workload,5,0
10922,liquidity,310,0
10923,fluidity,12,0
10924,interoperability,358,0
10925,bundesbank,21,0
10926,shopping,11,0
10927,nascent,5,0
10928,huhne,14,0
10929,discount,25,0
10930,rebate,36,0
10931,skinner,93,0
10933,vase,12,0
10934,clenbuterol,5,0
10936,karel,33,0
10940,unannounced,8,0
10942,olsson,71,0
10945,industrialization,5,0
10946,307,10,0
10947,163,66,0
10949,allergic,27,0
10950,unheard,14,0
10951,alginate,7,0
10953,priori,29,0
10954,preservative,15,0
10955,refresh,12,0
10956,freshness,9,0
10957,feta,5,0
10958,luxurious,9,0
10959,pastry,5,0
10960,cellulose,16,0
10961,intestine,7,0
10963,pre - packed,8,0
10964,magnesium,6,0
10965,thyssen,137,0
10966,berg,91,0
10968,stauner,97,0
10969,eighthly,5,0
10970,thessaloniki,132,0
10971,khanbhai,28,0
10972,kuhne,85,0
10973,fléchard,21,0
10974,med,70,0
10975,disciplinary,96,0
10976,belliard,15,0
10977,garden,146,0
10979,merciless,8,0
10981,extra - judicial,10,0
10982,non - judicial,7,0
10983,cupboard,8,0
10984,locker,5,0
10985,flax,57,0
10987,145,72,0
10989,eif,5,0
10990,laan,37,0
10991,hulten,45,0
10992,sem,51,0
10993,cresson,147,0
10994,cannabis,9,0
10997,280,94,0
10998,276,16,0
10999,se,17,0
11000,hysterical,35,0
11001,manageable,20,0
11002,treasurer,5,0
11003,diligent,5,0
11004,mindful,7,0
11006,inherit,17,0
11007,plaintiff,5,0
11009,kettle,10,0
11011,buitenen,43,0
11012,favouritism,5,0
11013,scr,10,0
11014,deprez,141,0
11015,affirmative,9,0
11017,tidy,5,0
11018,succession,10,0
11019,hereditary,23,0
11020,thief,26,0
11021,gabriele,18,0
11022,plutonium,63,0
11023,vendetta,5,0
11024,mcavan,32,0
11027,texture,11,0
11030,coerce,9,0
11031,astronomical,31,0
11034,delocalisation,9,0
11035,resettlement,214,0
11037,monopolise,27,0
11038,8 . 5,16,0
11040,sunny,15,0
11042,housewive,13,0
11043,marianne,32,0
11045,insoluble,10,0
11047,mapping,42,0
11048,cartography,5,0
11049,gama,15,0
11050,vasco,8,0
11051,2015,674,0
11052,biregional,8,0
11054,g7,52,0
11055,algerians,5,0
11056,togo,78,0
11057,oau,22,0
11058,dakar,24,0
11059,blackboard,5,0
11060,julius,6,0
11062,elf,8,0
11063,pandemic,129,0
11064,pandemics,38,0
11065,touré,7,0
11066,cameroon,60,0
11067,addis,32,0
11068,senegalese,24,0
11072,intrigue,5,0
11074,malnourished,8,0
11075,180,101,0
11077,negotiable,7,0
11079,ritualistic,6,0
11080,under - development,5,0
11082,desert,54,0
11083,niger,35,0
11085,prey,23,0
11088,asiatic,7,0
11089,hiv,326,0
11091,ugandan,12,0
11092,weggen,35,0
11093,680,7,0
11096,hipc,27,0
11097,paisley,23,0
11098,pascal,26,0
11099,poul,24,0
11101,materially,7,0
11102,jane,8,0
11104,provocatively,15,0
11105,insultingly,7,0
11106,incomparably,15,0
11107,nirj,5,0
11108,deva,62,0
11110,eritrea,100,0
11112,1986,161,0
11114,amicably,7,0
11116,dialysis,21,0
11118,arvidsson,17,0
11119,policyholder,5,0
11120,impassioned,5,0
11121,grotius,15,0
11124,disciplined,25,0
11125,presumption,44,0
11126,vivaldi,11,0
11127,shetland,19,0
11128,subp-icommittee,8,0
11129,sub - committee,38,0
11130,subcommittee,120,0
11131,hadep,22,0
11135,rut,5,0
11136,quagmire,6,0
11137,morass,5,0
11138,murat,9,0
11139,ahmet,7,0
11143,diyarbakir,14,0
11144,euphoria,50,0
11145,euphoric,7,0
11146,istanbul,68,0
11147,constantinople,8,0
11148,hardening,5,0
11149,sclerosis,60,0
11150,kemal,9,0
11151,turk,8,0
11152,1963,41,0
11155,90 / 220 / eec,14,0
11156,softer,8,0
11157,frankenstein,7,0
11158,fertility,71,0
11159,pro,15,0
11160,con,6,0
11161,lunacy,5,0
