,words,amounts,entropies
8746,ángulo,236,0
8748,carente,28,0
8749,desprovista,20,0
8750,desprovisto,21,0
8751,visionario,164,0
8754,sierra,402,0
8756,siciliano,18,0
8757,colonial,395,0
8760,mejoramiento,5,0
8761,vuelco,19,0
8762,interrelacionado,6,0
8764,dilución,32,0
8765,decourrière,20,0
8766,fed,306,0
8767,edf,35,0
8768,acp,2430,0
8769,regi,5,0
8770,regis,11,0
8772,vu,27,0
8774,suscitado,9,0
8775,iglesia,1190,0
8777,encanto,11,0
8782,encontrado,58,0
8784,monika,12,0
8785,landaburu,7,0
8788,transectorial,6,0
8789,plasmado,12,0
8791,encarnado,21,0
8794,inglaterra,608,0
8795,england,18,0
8796,hertfordshire,6,0
8797,essex,54,0
8798,suffolk,14,0
8799,capacitado,27,0
8800,harwich,9,0
8801,norfolk,9,0
8802,klima,17,0
8806,dilapidar,9,0
8807,despilfarrar,22,0
8808,derrochar,19,0
8809,temerariamente,5,0
8810,1257 / 99,5,0
8811,straw,64,0
8814,pajilla,6,0
8815,pajita,8,0
8818,barriada,12,0
8819,tugurio,8,0
8823,favela,45,0
8829,cei,42,0
8830,cis,5,0
8831,sia,7,0
8832,durable,11,0
8834,anna,230,0
8836,diamantopoulou,189,0
8838,propiciar,15,0
8839,conducente,5,0
8840,redundancia,36,0
8842,arlene,21,0
8843,interrumpar,31,0
8845,sicilia,93,0
8846,poul,38,0
8847,procacci,8,0
8850,antidiscriminatorio,36,0
8851,antidiscriminación,55,0
8852,anti - discriminación,8,0
8853,separadamente,45,0
8854,sastre,19,0
8857,medina,262,0
8858,medino,142,0
8859,ortega,243,0
8860,ortego,86,0
8861,caroline,59,0
8862,lucas,34,0
8864,luco,22,0
8865,arrestar,380,0
8866,arresto,446,0
8867,arrestado,68,0
8868,antinuclear,18,0
8869,glasgow,50,0
8871,hautala,135,0
8872,hautalo,181,0
8873,lannoye,309,0
8874,trident,11,0
8875,faslane,8,0
8877,ghilardotti,125,0
8880,181100,22,0
8886,repensar,59,0
8888,prominencia,8,0
8890,protagonismo,5,0
8891,primavera,1718,0
8892,spring,56,0
8893,filosófico,201,0
8895,titubear,8,0
8899,descontaminar,10,0
8902,marshall,168,0
8903,bisagra,8,0
8904,episodio,302,0
8905,superficie,1236,0
8907,gentileza,8,0
8909,lapsus,17,0
8912,resbalar,23,0
8914,profético,17,0
8917,autoestima,34,0
8918,autogobierno,43,0
8919,autoasistencia,33,0
8921,bypass,14,0
8926,sinnúmero,13,0
8927,holding,28,0
8928,persuasivo,64,0
8932,bolonia,182,0
8933,siena,7,0
8934,lorenzetti,16,0
8935,bon,15,0
8938,beveridge,15,0
8944,magneto,7,0
8945,priorización,17,0
8947,apatía,72,0
8949,repositorio,14,0
8950,cecchini,7,0
8951,intranquilo,7,0
8952,st,31,0
8953,romántico,131,0
8954,inclusivo,257,0
8955,inclusive,15,0
8956,incluyente,55,0
8958,adjetivo,53,0
8959,útilmente,17,0
8960,provechosamente,5,0
8961,desencantado,8,0
8962,ambiciosamente,7,0
8964,diagnosis,15,0
8972,democratizador,7,0
8973,democratiar,5,0
8975,desglose,71,0
8976,avería,17,0
8979,empantanado,11,0
8981,turbera,8,0
8982,telegrama,39,0
8984,letanía,18,0
8990,e - europe,22,0
8991,ex-Beuropa,7,0
8993,estacada,34,0
8997,puntal,19,0
8999,tablón,10,0
9000,ambivalente,42,0
9006,reasentar,49,0
9007,realojar,9,0
9008,revoltijo,7,0
9010,administrado,65,0
9011,nazionale,5,0
9012,belgrado,413,0
9013,progresista,595,0
9015,padania,50,0
9016,boleto,51,0
9017,intriga,34,0
9018,intrigado,32,0
9019,intrigar,22,0
9020,biblia,179,0
9023,telecom,46,0
9024,demarcación,52,0
9025,interminablemente,8,0
9026,acreditar,19,0
9031,fusionado,19,0
9032,monnet,263,0
9034,autocrático,78,0
9036,sable,5,0
9038,cínicamente,49,0
9040,gulag,36,0
9041,salvación,68,0
9042,arzobispo,83,0
9043,milán,99,0
9044,milan,22,0
9046,martini,7,0
9048,epidémico,28,0
9050,muro,1185,0
9051,pared,633,0
9052,wall,164,0
9053,muralla,56,0
9055,pedante,8,0
9056,readaptación,10,0
9058,consensual,33,0
9059,consensuado,87,0
9061,reformador,21,0
9063,estimulación,85,0
9064,exuberancia,13,0
9065,escalonar,10,0
9066,capitát,43,0
9067,gamble,12,0
9069,irrealista,31,0
9071,irrealizable,5,0
9074,deflación,67,0
9075,burbuja,338,0
9076,bubble,13,0
9077,flete,34,0
9078,airlines,21,0
9079,airlín,19,0
9080,pavor,8,0
9084,predatorio,14,0
9086,esprit,12,0
9087,forzosamente,8,0
9091,especificación,390,0
9094,originalidad,34,0
9095,absorbar,67,0
9097,absorbir,23,0
9098,absorbido,35,0
9103,audio,175,0
9106,catering,11,0
9108,box,83,0
9110,casilla,34,0
9115,ppc,403,0
9118,extractor,5,0
9119,desunión,21,0
9121,rock,114,0
9123,distraegar,19,0
9128,espantar,9,0
9130,operandi,38,0
9132,matrix,28,0
9133,137,271,0
9141,relucir,5,0
9142,cohesionado,72,0
9143,cohesivo,119,0
9147,sheikh,32,0
9149,sheij,20,0
9150,salem,9,0
9152,balfe,41,0
9156,censor,14,0
9157,censurado,22,0
9159,laxista,13,0
9160,laxo,54,0
9163,lax,46,0
9168,159,51,0
9170,regularizado,7,0
9171,bilbao,103,0
9174,900,184,0
9180,pensionista,789,0
9181,patético,82,0
9185,pci,15,0
9186,cip,35,0
9188,desamparo,15,0
9190,preexistente,11,0
9191,sociológico,38,0
9196,valley,160,0
9199,nord,148,0
9200,north,6,0
9201,hainaut,20,0
9202,cómodamente,31,0
9206,simposio,27,0
9207,cornualle,21,0
9208,cornwall,12,0
9209,devon,21,0
9210,waterford,26,0
9214,dominique,45,0
9215,souchet,161,0
9218,vitalidad,152,0
9219,pw.,8,0
9220,desertización,177,0
9221,desertificación,185,0
9222,desorientación,12,0
9223,gatt,310,0
9224,antiagrario,5,0
9225,antiagrícola,5,0
9226,aelc,31,0
9227,efta,8,0
9230,rezagar,7,0
9231,zaga,26,0
9232,131140,9,0
9233,11140,7,0
9234,aditivo,639,0
9235,graefe,305,0
9236,zu,308,0
9237,baringdorf,300,0
9238,70 / 524,7,0
9239,1988,265,0
9240,antibiótico,586,0
9241,152,161,0
9242,reproductivo,714,0
9243,semilla,770,0
9245,doyle,295,0
9246,tenedor,21,0
9247,bifurcación,5,0
9248,castor,19,0
9253,1970,258,0
9254,1987,234,0
9256,panorámica,11,0
9257,coccidiostático,12,0
9258,coccidiostato,5,0
9259,zootécnico,7,0
9260,milk,22,0
9262,adecuar,10,0
9263,substitución,22,0
9264,reemplazo,62,0
9265,kindermann,134,0
9266,auroi,41,0
9270,ensombrecido,40,0
9274,equitable,89,0
9275,incurrir,141,0
9276,incurrido,51,0
9277,ocasionado,15,0
9278,devengado,10,0
9279,brevedad,45,0
9280,90 / 220,24,0
9281,907/12207/100,5,0
9282,oleoducto,128,0
9285,gaseoducto,21,0
9286,gasoducto,264,0
9287,jurisprudencia,123,0
9288,nicholson,221,0
9290,231130,14,0
9291,tembladera,36,0
9292,prurigo,5,0
9293,böge,489,0
9300,eet,78,0
9301,tse,6,0
9302,simbiosis,31,0
9303,practicable,39,0
9307,manada,45,0
9308,epidemiológico,150,0
9309,faceta,101,0
9310,enfáticamente,28,0
9311,rotundidad,8,0
9314,sweet,6,0
9315,hacinado,10,0
9321,fermo,12,0
9322,enfermar,22,0
9326,desempolvar,11,0
9327,ingerir,26,0
9330,schierhuber,111,0
9334,mário,12,0
9337,desestabilizado,13,0
9338,ospar,61,0
9339,postergar,9,0
9340,aplacer,15,0
9342,acortar,101,0
9344,abreviar,12,0
9345,pricing,9,0
9346,lienemann,95,0
9347,243,8,0
9348,2020,3802,0
9350,salmón,348,0
9351,rin,45,0
9352,rhin,10,0
9354,rhine,6,0
9355,elba,14,0
9356,hidrológico,57,0
9358,arancelario,358,0
9359,tarifario,38,0
9362,modulado,15,0
9364,zanahoria,64,0
9365,debacle,29,0
9366,altar,88,0
9367,kohl,156,0
9368,charlar,26,0
9369,chat,56,0
9370,chatear,10,0
9371,hinchar,12,0
9372,engrosar,7,0
9373,tapar,14,0
9374,tapón,5,0
9376,clavija,5,0
9377,enchufar,5,0
9381,mecánicamente,28,0
9383,102,89,0
9384,103,314,0
9385,104,103,0
9386,107,76,0
9389,abundar,8,0
9391,recordatorio,229,0
9392,salvavidas,19,0
9395,turín,128,0
9397,desestimar,34,0
9400,rescisión,6,0
9402,ursula,18,0
9403,schleicher,99,0
9405,delta,130,0
9406,poema,352,0
9407,1953,44,0
9408,vanguardista,7,0
9409,instaurar,14,0
9410,instalado-AB,20,0
9411,sobrar,9,0
9415,doñana,36,0
9418,acuático,117,0
9419,1007000,71,0
9420,1007.1,22,0
9421,108,198,0
9422,afiliación,89,0
9423,filiación,7,0
9427,potencialmente,643,0
9428,nitrato,348,0
9430,sintético,396,0
9432,nitrógeno,240,0
9433,nitrogenado,9,0
9434,pesticida,314,0
9435,plaguicida,459,0
9438,proteaginosa,79,0
9439,proteína,856,0
9440,peón,15,0
9442,afrenta,75,0
9443,chiste,133,0
9449,mp,6,0
9450,embajador,639,0
9451,embajadora,46,0
9453,viviane,26,0
9454,günter,29,0
9456,dupuis,206,0
9457,beazley,73,0
9463,yorkshire,61,0
9467,westminster,67,0
9468,bundestag,44,0
9470,galería,197,0
9474,63,261,0
9475,1408,48,0
9480,infante,21,0
9481,lactante,25,0
9482,mortalidad,577,0
9483,mortandad,15,0
9486,embarazado,429,0
9489,dispensario,21,0
9490,inacción,62,0
9492,tereso,24,0
9493,teresa,13,0
9496,trágicamente,111,0
9500,azerbayán,38,0
9501,karabaj,94,0
9502,karabakh,5,0
9503,minsk,267,0
9504,nagorno,63,0
9505,ilisu,7,0
9506,comentarista,64,0
9510,insertar,136,0
9511,insertir,14,0
9512,cluster,8,0
9515,racimo,11,0
9516,agrupado,11,0
9518,superávit,248,0
9520,chrome,6,0
9521,halogenado,7,0
9522,gestación,25,0
9524,electrónica,73,0
9525,cívico,284,0
9528,beijing,254,0
9529,boyne,10,0
9530,estuario,44,0
9531,louth,6,0
9532,condado,279,0
9533,county,15,0
9534,stegrennan,5,0
9535,zpe,10,0
9536,spa,11,0
9539,desarrollador,66,0
9544,mechanical,10,0
9546,mckenna,218,0
9547,mckenno,50,0
9551,desaler,36,0
9553,ritt,15,0
9554,bjerregaard,186,0
9555,bjerregard,6,0
9556,hábitat,231,0
9557,habitat,23,0
9559,mca,38,0
9560,martin,581,0
9562,trasvase,5,0
9564,fotografiar,137,0
9565,fotografar,16,0
9566,patológico,19,0
9568,fisión,81,0
9569,isler,118,0
9570,béguin,118,0
9571,termonuclear,40,0
9572,maccormick,120,0
9578,rechar,27,0
9581,andalucío,9,0
9582,rato,9,0
9583,aznar,292,0
9586,apasionar,62,0
9588,51,357,0
9589,oami,5,0
9593,inacabado,33,0
9594,inconcluso,12,0
9595,ceremonia,302,0
9596,electoralista,5,0
9597,electoralismo,6,0
9598,virtual,565,0
9600,53,327,0
9602,lund,16,0
9603,andersson,266,0
9607,contrabandear,6,0
9608,insalubre,21,0
9609,insano,7,0
9610,malsano,30,0
9612,ingesta,38,0
9613,posselt,602,0
9615,embotellado,20,0
9617,reja,60,0
9618,loi,6,0
9620,elasticidad,18,0
9621,highlands,23,0
9622,altiplano,13,0
9623,destilar,16,0
9624,destilado,11,0
9625,automovilista,36,0
9629,varita,32,0
9632,intrínsicamente,11,0
9633,114,91,0
9636,reservorio,5,0
9637,cianuro,237,0
9638,históricamente,315,0
9640,antojo,9,0
9642,impredecible,130,0
9644,49,436,0
9645,impureza,20,0
9647,58,278,0
9648,58 000,10,0
9650,emborrachar,5,0
9651,ebrio,8,0
9652,bebido,7,0
9653,escoceso,101,0
9654,scottish,10,0
9655,wounded,6,0
9656,aniquilación,28,0
9658,riego,50,0
9660,irrigación,41,0
9661,marset,121,0
9662,horripilante,9,0
9666,peliagudo,5,0
9667,limpiador,12,0
9668,conservir,7,0
9670,sun,46,0
9673,lujo,328,0
9675,medidor,13,0
9676,idealmente,75,0
9677,agronómico,20,0
9678,658,6,0
9679,453,5,0
9680,263,6,0
9681,júcar,9,0
9682,850,72,0
9683,ochocientos,5,0
9684,613,19,0
9685,fatídico,23,0
9687,chantajear,68,0
9688,imputar,5,0
9689,biotopo,5,0
9690,agosto,1170,0
9691,concordar,11,0
9692,concertado,358,0
9694,individualizar,6,0
9695,parental,233,0
9697,joy,13,0
9704,chistoso,11,0
9706,sky,44,0
9707,rumiación,6,0
9708,bartho,11,0
9709,pronk,149,0
9711,danny,73,0
9713,decimotercer,12,0
9714,similitud,144,0
9716,jan,146,0
9719,bulto,5,0
9720,lancker,236,0
9722,corbata,42,0
9724,boom,50,0
9725,bonanza,9,0
9726,auge,84,0
9727,bum,19,0
9729,parodiar,5,0
9731,supranacionalismo,23,0
9732,herman,337,0
9733,schmid,184,0
9735,dramáticamente,116,0
9736,paisano,28,0
9737,stephen,100,0
9739,hughes,25,0
9740,hugue,8,0
9742,irrenunciable,22,0
9743,inajenable,6,0
9744,piadoso,75,0
9747,reequilibrar,41,0
9749,redistributivo,33,0
9750,exógeno,8,0
9753,tembloroso,6,0
9754,cualificar,8,0
9756,cartero,18,0
9757,weiler,199,0
9758,ompi,48,0
9759,wipo,5,0
9760,fonograma,13,0
9761,avc,52,0
9763,inhibir,61,0
9764,"47,15",76,0
9766,4 500,16,0
9767,4 . 5,5,0
9768,4500,7,0
9769,entretenimiento,137,0
9770,entertainment,7,0
9772,adjudicador,21,0
9773,berna,25,0
9775,software,921,0
9777,arbitral,11,0
9780,creadora,13,0
9781,copiado,6,0
9783,horizon,27,0
9785,hervir,13,0
9787,hirviendo,8,0
9788,herver,18,0
9789,hacver,7,0
9790,hirviente,9,0
9792,charlotte,41,0
9793,nl,1669,0
9794,barzanti,55,0
9795,resumida,14,0
9796,231755,8,0
9797,111755,22,0
9798,80130,13,0
9800,desesperanzador,6,0
9801,klm,26,0
9802,imprenta,52,0
9805,fumir,18,0
9807,ocde,715,0
9808,2015,962,0
9809,bretton,64,0
9810,ineficiencia,86,0
9811,subestimado,22,0
9812,subestir,36,0
9813,poscolonial,17,0
9814,postcolonial,9,0
9817,estandarte,16,0
9818,71,187,0
9819,reenfocar,6,0
9822,clandestinamente,16,0
9824,ancla,31,0
9829,2005,4116,0
9830,exportadora,12,0
9831,"91,15",27,0
9832,pandémico,25,0
9835,flaco,6,0
9836,"2 , 9",15,0
9837,2 900,6,0
9838,"4 , 3",10,0
9839,4 300,6,0
9842,sermón,41,0
9843,azúcar,1823,0
9844,caña,55,0
9848,grasa,527,0
9850,gordo,31,0
9851,0/100,7,0
9859,inconsistencia,50,0
9860,178,27,0
9861,177,43,0
9863,namibia,108,0
9864,duplicado,22,0
9866,proliferar,56,0
9872,elf,13,0
9873,schwaiger,112,0
9876,bangkok,53,0
9877,cairo,355,0
9878,7.16,13,0
9879,desencaminado,8,0
9880,descaminado,7,0
9881,desacertado,10,0
9882,michel,618,0
9883,camdessus,11,0
9885,bochornoso,6,0
9886,embarazoso,89,0
9887,sahel,77,0
9889,jamaica,49,0
9891,luis,76,0
9892,1900,66,0
9894,curvado,7,0
9895,curvo,10,0
9896,curvar,6,0
9897,1960,166,0
9898,aldea,352,0
9900,espejo,278,0
9901,mirror,9,0
9902,incompatibilidad,126,0
9905,medicación,120,0
9907,convertido,36,0
9909,acallar,6,0
9911,sahara,236,0
9914,estipulación,40,0
9915,nielsen,13,0
9916,encapsular,8,0
9917,compacto,58,0
9918,compactar,6,0
9919,cuba,1686,0
9920,modrow,20,0
9921,amnesty,13,0
9922,amnistía,464,0
9923,131.75,9,0
9925,maes,6,0
9926,sherry,9,0
9927,jerez,20,0
9928,anfitrión,124,0
9929,anfitriona,20,0
9931,dogma,297,0
9932,acentuado,18,0
9933,burkina,64,0
9934,faso,56,0
9936,ghana,172,0
9937,55ª,5,0
9940,colombio,55,0
9942,espurio,11,0
9945,hong,833,0
9946,kong,853,0
9948,recortado,9,0
9949,embajada,475,0
9950,habana,43,0
9953,creyente,77,0
9955,falun gong,49,0
9956,69,201,0
9959,marroquíe,130,0
9961,viceprimera,10,0
9963,viceprimer,14,0
9964,magreb,250,0
9965,magrebíe,7,0
9966,magrebí,6,0
9967,111150,18,0
9968,231150,14,0
9969,vaclav,25,0
9970,havel,66,0
9972,121150,15,0
9973,76,136,0
9974,76 000,7,0
9975,78,206,0
9976,78 000,6,0
9977,84,108,0
9978,57,271,0
9979,79,141,0
9980,106,88,0
9983,64,238,0
9985,72,219,0
9986,91,101,0
9987,92,139,0
9988,rev .,16,0
9989,101,104,0
9990,báltico,1957,0
9991,metodología,500,0
9992,intelecto,32,0
9996,ep,8,0
9997,formato,344,0
9998,171135,5,0
10000,insidiosamente,9,0
10002,cruelmente,23,0
10005,capullo,16,0
10006,pureza,79,0
10007,purificar,19,0
10009,invierno,606,0
10012,square,44,0
10016,caricaturesco,6,0
10017,caricaturizar,17,0
10018,irrigar,8,0
10019,regar,5,0
10020,marginalmente,11,0
10022,reinir,8,0
10023,reinado,35,0
10024,pervertir,18,0
10026,murcia,34,0
10027,prístino,24,0
10028,radioactivo,108,0
10029,radiactivo,471,0
10032,arcaico,79,0
10033,reconquistar,6,0
10035,desorbitado,16,0
10036,análogo,36,0
10037,laboriosamente,8,0
10038,universalidad,165,0
10039,imbuido,18,0
10041,practicado,40,0
10042,malmström,444,0
10043,apartheid,170,0
10045,mongolia,101,0
10046,mongolio,14,0
10047,antítesis,23,0
10048,cacahuete,7,0
10050,maní,11,0
10052,cacahuate,6,0
10053,asteroide,67,0
10054,asteroid,75,0
10055,galaxia,256,0
10056,galaxias,273,0
10057,estrella,1122,0
10058,star,112,0
10060,rebosante,5,0
10061,criatura,495,0
10062,creatura,19,0
10064,esclava,13,0
10065,slave,6,0
10067,esclavizar,41,0
10069,universo,1388,0
10070,intermediaria,13,0
10071,decretar,43,0
10072,decreto,223,0
10078,ignominioso,6,0
10082,plantin,7,0
10084,conformismo,12,0
10085,fraudulentamente,17,0
10088,exasperar,6,0
10091,bolígrafo,29,0
10093,comunismo,439,0
10094,solzhenitsyn,6,0
10095,individualismo,33,0
10101,desamparado,6,0
10102,genocidio,994,0
10103,difuminar,12,0
10106,jartún,22,0
10107,jartum,87,0
10110,rebel,11,0
10111,fundadora,16,0
10115,denigrar,21,0
10116,inextricablemente,48,0
10121,edificante,11,0
10122,metódicamente,12,0
10124,budismo,27,0
10125,inviolable,69,0
10126,redimir,18,0
10127,saudito,117,0
10129,arabia,371,0
10130,leono,240,0
10132,leone,9,0
10133,disuadar,5,0
10134,wahid,16,0
10135,sukarnoputri,5,0
10137,aung,358,0
10138,sui,43,0
10139,kyi,364,0
10140,impunidad,585,0
10141,impunemente,38,0
10143,impune,85,0
10146,hecke,108,0
10147,wuori,73,0
10149,newton,149,0
10150,dunn,69,0
10151,ferber,145,0
10152,ferbero,114,0
10153,cushnahan,99,0
10154,cushnaho,8,0
10155,cashman,328,0
10157,turcochipriota,52,0
10158,mediado,9,0
10162,soto,27,0
10164,rauf,5,0
10165,denktash,64,0
10166,denktasch,10,0
10167,eventual,39,0
10169,ecevit,15,0
10170,nicosia,38,0
10172,papandreu,20,0
10173,papandreou,45,0
10174,vocabulario,137,0
10175,institucionalmente,56,0
10177,vislumbrar,22,0
10179,130,329,0
10181,130s,13,0
10183,desmilitarizado,18,0
10184,desmilitarizar,8,0
10185,alex,72,0
10186,langer,12,0
10188,equívoco,5,0
10189,tribal,123,0
10191,enemistad,28,0
10192,alyssandrakis,48,0
10193,alyssandraki,28,0
10194,confederado,9,0
10195,rigidece,26,0
10196,doblece,8,0
10197,plegado,14,0
10199,poderosamente,11,0
10200,sobornar,48,0
10202,adherido,8,0
10203,afrodita,7,0
10205,afecto,86,0
10208,pragmáticamente,15,0
10210,impreso,162,0
10211,rothe,157,0
10212,botón,343,0
10213,tecla,10,0
10214,outlook,8,0
10217,algarve,69,0
10220,karamanou,129,0
10221,378,6,0
10222,depuradora,5,0
10225,encomendado,21,0
10227,abominación,17,0
10228,idílico,24,0
10232,salta,35,0
10233,exhausto,34,0
10234,ponte,27,0
10238,milósevic,28,0
10239,uçk,14,0
10240,elk,43,0
10241,inquisición,19,0
10243,javier,204,0
10244,sajarov,262,0
10246,sakharov,58,0
10247,secesión,68,0
10248,mafia,357,0
10250,estadísticamente,79,0
10251,rambouillet,47,0
10253,olfato,10,0
10254,primaria,8,0
10256,vigo,310,0
10257,rübig,353,0
10258,bilateralmente,44,0
10259,g8,315,0
10260,g - 8,103,0
10262,1978,112,0
10263,insostenibilidad,10,0
10264,246,12,0
10266,mesura,8,0
10267,sujeción,8,0
10268,comedimiento,7,0
10269,190,116,0
10270,mediadora,47,0
10272,personificado,5,0
10273,terciopelo,16,0
10274,checoslovaquia,71,0
10276,121140,16,0
10277,nassau,18,0
10279,plumb,35,0
10280,honorífico,11,0
10283,presidencial,389,0
10284,oua,47,0
10286,timorense,26,0
10287,timorénse,11,0
10289,raptado,5,0
10293,abuja,51,0
10298,1975,213,0
10299,desapercibido,33,0
10301,rasero,16,0
10302,baremo,12,0
10303,vara,30,0
10304,maratoniano,10,0
10307,perpetuar,193,0
10309,perpetuir,8,0
10310,perpetuado,14,0
10311,redirigir,30,0
10313,depauperación,7,0
10314,innoble,14,0
10315,fracción,182,0
10319,underground,5,0
10320,junker,75,0
10323,joaquín,24,0
10324,miranda,145,0
10325,mirando,14,0
10327,absurdidad,10,0
10330,hegemonía,76,0
10333,internacionalista,28,0
10334,neocolonialista,10,0
10335,rocard,342,0
10336,innegablemente,31,0
10337,arym,163,0
10338,arym / macedonia,6,0
10339,fyrom,28,0
10341,skopje,79,0
10342,skopie,19,0
10343,abreviatura,16,0
10345,vivendi,57,0
10346,afinidad,38,0
10347,afinidades,23,0
10352,calidez,9,0
10353,cordialidad,6,0
10355,esperanzado,33,0
10356,herzegovina,763,0
10357,herzegovino,41,0
10358,montenegro,873,0
10359,banca,127,0
10362,dayton,264,0
10364,bloc,12,0
10366,aberración,76,0
10368,georgievski,6,0
10369,cueva,175,0
10370,caverna,25,0
10371,polje,5,0
10372,lealmente,15,0
10376,pour,14,0
10379,crossing,5,0
10381,dinámicamente,18,0
10382,talante,8,0
10384,paolo,63,0
10388,tribulación,11,0
10391,égida,59,0
10393,llanamente,6,0
10394,lagendijk,202,0
10395,langendijk,6,0
10396,recrear,90,0
10397,grillete,12,0
10398,conspiración,109,0
10399,conspiratorio,5,0
10400,engañosamente,8,0
10404,regañadientes,14,0
10405,ors,11,0
10406,mira,18,0
10407,1979,219,0
10408,aee,35,0
10410,metodológico,67,0
10411,empréstito,8,0
10412,fluctuante,17,0
10413,fluctuar,47,0
10414,porciento,30,0
10417,comparabilidad,120,0
10419,moralmente,161,0
10422,coelho,397,0
10425,mofa,5,0
10426,incidentalmente,13,0
10427,1929,57,0
10428,relevo,16,0
10429,batuta,5,0
10430,punible,88,0
10431,sancionable,9,0
10432,penado,7,0
10434,medianoche,161,0
10435,despierto,57,0
10442,icvm,5,0
10443,1980,365,0
10444,depositado,27,0
10445,yacimiento,44,0
10447,deposito,10,0
10448,replicar,92,0
10449,prospectivo,26,0
10451,schmidt,208,0
10452,pasaporte,888,0
10453,villiers,112,0
10455,nasdaq,21,0
10458,bond,27,0
10459,1984,219,0
10462,christopher,75,0
10463,cristóbal,9,0
10464,desregular,68,0
10469,1985,263,0
10470,comercializado,14,0
10471,evolucionar,672,0
10472,lipietz,98,0
10474,trojan,5,0
10475,troyano,7,0
10476,kuckelkorn,59,0
10478,garcío,39,0
10479,margallo,17,0
10480,pasivamente,43,0
10481,amateur,19,0
10486,economista,461,0
10487,economist,57,0
10488,distender,7,0
10490,kauppi,211,0
10491,olle,43,0
10492,brian,160,0
10493,crowley,271,0
10494,refinamiento,6,0
10495,numeración,42,0
10496,custodio,21,0
10497,arriesgado,135,0
10498,riesgoso,23,0
10500,alineado,26,0
10501,dsi,26,0
10502,di,171,0
10503,pietro,67,0
10504,limar,7,0
10505,rogatorio,9,0
10506,incoar,5,0
10508,instigado,26,0
10509,entredicho,5,0
10510,jeopardy,35,0
10513,escucha,10,0
10515,intercepción,26,0
10518,atribulado,8,0
10520,desesperante,10,0
10521,concebible,60,0
10524,prefigurar,5,0
10525,bonino,405,0
10526,esterlino,32,0
10527,sterling,5,0
10528,enormidad,12,0
10529,abrumadoramente,35,0
10530,averiguación,5,0
10531,indagación,5,0
10533,vídeo,467,0
10538,tranquilizante,5,0
10539,echelon,254,0
10541,inocencia,168,0
10543,audazmente,10,0
10546,hachís,18,0
10548,boy,25,0
10550,bisabuela,16,0
10552,progenitor,81,0
10553,bazin,24,0
10554,argelia,694,0
10556,extraditar,129,0
10557,cpdh,5,0
10558,cedh,59,0
10559,tedh,8,0
10560,indecoroso,8,0
10562,1959,58,0
10563,gorostiaga,52,0
10564,atxalandabaso,9,0
10565,il,43,0
10566,acalorado,141,0
10567,tdi,37,0
10568,muscardini,178,0
10569,und,19,0
10570,des,76,0
10571,comedido,8,0
10572,administrativamente,19,0
10573,peculiar,121,0
10576,nube,349,0
10577,nubarrón,10,0
10581,desterrar,30,0
10582,semántico,60,0
10583,semántica,17,0
10585,rivalizar,9,0
10586,rival,150,0
10587,imperial,80,0
10588,ray,69,0
10590,radiografía,23,0
10591,uruguay,195,0
10592,plátano,797,0
10593,bananero,24,0
10594,banano,39,0
10595,banana,90,0
10596,descarrilar,31,0
10598,extenuante,5,0
10599,vih,715,0
10600,hiv,48,0
10601,subsahariano,347,0
