,words,amounts,entropies
27482,女高音,8,0
27484,宁夏,36,0
27485,脑震荡,71,0
27486,扬升,21,0
27487,浇灌,10,0
27488,蒙古国,18,0
27489,蒙古包,5,0
27490,白羊座,11,0
27491,不安全感,57,0
27492,金牛座,19,0
27493,金牛,5,0
27494,taurus,6,0
27496,难以预测,8,0
27497,难以预料,5,0
27498,变幻莫测,6,0
27499,consolidation,13,0
27500,敦,7,0
27501,贵族化,5,0
27502,赫本,28,0
27503,芭蕾舞者,10,0
27504,放荡,5,0
27505,克伦威尔,27,0
27506,tucker,13,0
27507,达克,5,0
27508,nicolson,5,0
27509,尼赫鲁,16,0
27510,西格尔,7,0
27511,西格,7,0
27512,siegel,6,0
27513,倍增,15,0
27514,增多,22,0
27515,乘以,18,0
27516,相乘,19,0
27517,受阻,5,0
27519,基路伯,26,0
27521,纱罗,5,0
27522,谢伊,9,0
27523,shea,6,0
27524,脚趾甲,13,0
27525,1588,17,0
27526,无敌舰队,8,0
27527,敲诈,14,0
27529,讹诈,8,0
27530,旗舰,60,0
27531,王牌,5,0
27534,犰狳,23,0
27535,麻风病,8,0
27536,麻风,34,0
27537,红辣椒,6,0
27538,辣椒酱,5,0
27539,joachim,19,0
27540,曼陀林,32,0
27541,中篇小说,10,0
27542,军备,18,0
27543,炮塔,17,0
27544,1855,10,0
27545,夏洛特,55,0
27546,夏绿蒂,20,0
27547,夏洛蒂,27,0
27549,ramsey,10,0
27550,范佩西,6,0
27551,乌迪内斯,18,0
27552,国家队,9,0
27553,小队,21,0
27554,悬挑,8,0
27555,悬臂梁,7,0
27556,悬臂,9,0
27557,在精神上,16,0
27558,经验性,6,0
27559,实证性,5,0
27560,政变,85,0
27561,军事政变,6,0
27562,停火,64,0
27563,停火协议,17,0
27564,hadi,6,0
27565,结构调整,26,0
27566,体制改革,6,0
27569,格莱美,36,0
27570,格莱美奖,6,0
27571,忿恨,5,0
27572,袖窿,22,0
27573,马甲,8,0
27575,松松地,7,0
27576,seam,6,0
27577,绣花,6,0
27580,板门店,11,0
27581,premier,18,0
27584,超压,41,0
27585,1495,5,0
27586,弹道学,14,0
27588,使领馆,16,0
27589,总领事馆,30,0
27593,起爆,6,0
27594,驾车人,11,0
27595,驾车者,9,0
27596,大队,10,0
27597,伤队,7,0
27598,旅,12,0
27600,武器库,5,0
27601,团员,11,0
27602,cadet,5,0
27603,希西,24,0
27604,库内,5,0
27606,民兵组织,15,0
27607,义勇军,5,0
27608,自卫队,25,0
27609,剪力,8,0
27610,抗剪,9,0
27612,船体,37,0
27613,赫尔,5,0
27614,船壳,10,0
27615,船身,6,0
27616,悍马,19,0
27617,hummer,5,0
27618,ied,6,0
27619,认出来,5,0
27622,1780,19,0
27623,恼恨,7,0
27624,腋窝,37,0
27625,盐碱,6,0
27626,盐碱地,7,0
27627,生理盐水,30,0
27628,盐渍,14,0
27629,针筒,5,0
27630,雀巢,7,0
27631,布莱恩特,23,0
27632,科比,6,0
27633,bryant,14,0
27634,体温计,6,0
27635,温度计,63,0
27636,波峰,5,0
27638,靠背,28,0
27639,ass,16,0
27640,裁军,156,0
27641,核裁军,7,0
27644,dsrc,5,0
27645,哈德良,9,0
27647,既有,7,0
27648,鸡尾酒,101,0
27649,鸡尾酒会,18,0
27650,嗅,21,0
27651,悦耳,5,0
27652,赏心悦目,11,0
27653,含糖,22,0
27656,多塞特郡,6,0
27657,功效,35,0
27658,药效,37,0
27659,彩虹,148,0
27660,返老还童,5,0
27661,桑拿浴,24,0
27662,桑拿,14,0
27663,燃烧器,86,0
27664,喷燃器,26,0
27665,芳香烃,17,0
27667,芳香族,29,0
27668,芳族,7,0
27669,芳香醛,7,0
27670,甘菊,8,0
27671,洋甘菊,9,0
27672,松露,20,0
27673,多环,21,0
27674,果胶,51,0
27675,pah,15,0
27676,pahs,35,0
27677,滴落,7,0
27678,滴,13,0
27680,点滴,13,0
27681,静滴,6,0
27682,斯皮策,14,0
27684,consortium,16,0
27686,虱子,7,0
27687,沙袋,30,0
27688,1879,27,0
27689,阿片,31,0
27690,阿片类,6,0
27691,山东,43,0
27692,昌乐,5,0
27693,潍坊,5,0
27694,江苏,52,0
27695,rtk,14,0
27696,性冲动,5,0
27697,延髓,10,0
27698,髓质,6,0
27700,呵欠,9,0
27701,梦游者,7,0
27702,反美,15,0
27704,维瓦尔第,10,0
27705,viola,6,0
27706,鲁特琴,8,0
27707,540,28,0
27708,粗糙度,173,0
27709,平度,13,0
27710,糙率,9,0
27712,糙度,11,0
27713,arr,37,0
27715,朴实,6,0
27716,178,114,0
27718,辍学,12,0
27719,辍学生,8,0
27720,担保书,11,0
27721,boc,15,0
27722,起诉书,13,0
27723,公诉书,87,0
27724,海牙,78,0
27726,探员,17,0
27727,警探,19,0
27728,耐尔,5,0
27729,无性生殖,11,0
27730,再生产,11,0
27731,最慢,32,0
27732,布拉德利,25,0
27733,布莱德利,11,0
27734,bradley,23,0
27735,meetup,6,0
27736,108,139,0
27737,一百零八,46,0
27738,无爱,6,0
27739,思潮,10,0
27740,蜜月,77,0
27741,度蜜月,22,0
27742,蜜月旅行,6,0
27743,渡蜜月,7,0
27744,中介机构,15,0
27745,中介人,15,0
27746,asdi,6,0
27747,gillespie,5,0
27748,mgm,17,0
27749,亨德森,39,0
27750,汉德森,8,0
27751,henderson,5,0
27752,937,7,0
27753,1832,15,0
27754,雷声,19,0
27755,雷鸣,6,0
27756,打雷,8,0
27758,上下游,5,0
27759,逆流而上,5,0
27760,页脚,19,0
27761,剪贴板,131,0
27762,题板,8,0
27764,假人,12,0
27765,普拉达,21,0
27766,prada,20,0
27767,巴贝奇,22,0
27768,babbage,10,0
27770,imac,12,0
27771,玩伴,21,0
27772,赫夫纳,11,0
27773,愚笨,5,0
27774,装聋作哑,7,0
27775,欠款,12,0
27776,上士,6,0
27777,士官,7,0
27779,醒目,7,0
27780,克罗利,5,0
27783,mama,39,0
27784,无价之宝,8,0
27785,价值连城,12,0
27786,seidel,5,0
27787,暴虐,6,0
27788,建成,7,0
27789,完蛋,8,0
27790,讲完,7,0
27791,boltzmann,20,0
27792,玻尔兹曼,16,0
27793,情人节,112,0
27794,瓦伦丁,15,0
27795,valentine,6,0
27796,护林员,13,0
27797,游骑兵,5,0
27800,救命稻草,6,0
27801,荆州,5,0
27802,快些,6,0
27804,冻疮,7,0
27806,明尼苏达,54,0
27807,明尼苏达州,67,0
27808,minnesota,5,0
27810,副会长,5,0
27812,屁眼,5,0
27814,棉被,5,0
27815,饭桶,6,0
27816,隆胸,5,0
27818,雄鸡,7,0
27819,旋塞,18,0
27820,标语牌,18,0
27821,财力,6,0
27822,乔伊斯,50,0
27823,乔伊丝,8,0
27824,joyce,22,0
27825,氟化物,29,0
27826,氟化钠,6,0
27828,专论,6,0
27829,镉,69,0
27831,风化作用,8,0
27833,空泡,11,0
27834,搏动,5,0
27835,纵火,14,0
27836,纵火罪,6,0
27837,el,117,0
27838,埃尔,8,0
27839,果地,16,0
27840,罔顾,6,0
27841,轻率地,7,0
27842,纵火者,14,0
27843,纵火犯,19,0
27845,瑞贝卡,6,0
27846,rebecca,16,0
27847,剧变,11,0
27848,巨变,8,0
27852,扬基,13,0
27853,1930,106,0
27854,rajasthan,5,0
27855,拉贾斯坦,12,0
27856,拉贾斯坦邦,7,0
27857,最穷,50,0
27860,巴恩斯,18,0
27861,巴恩,6,0
27862,benton,5,0
27863,侯赛因,37,0
27864,拉链,25,0
27865,黄烷醇,8,0
27866,动脉血,7,0
27867,ed,122,0
27870,艾德,5,0
27872,心脏外科,10,0
27873,丙二醛,11,0
27874,asmc,9,0
27877,代偿,9,0
27878,cetp,7,0
27879,凝块,10,0
27880,血块,8,0
27881,动脉炎,17,0
27882,大动脉炎,7,0
27883,奉献者,8,0
27884,蛮族,8,0
27885,cheung,5,0
27887,联想起,6,0
27889,王家卫,7,0
27890,王菲,8,0
27891,wong,22,0
27892,黄维则,5,0
27893,黄西,11,0
27894,山西,31,0
27896,长颈鹿,34,0
27897,难以避免,7,0
27898,牛皮癣,13,0
27900,马兜铃,12,0
27901,痛风,36,0
27902,洋蓟,12,0
27903,artichoke,6,0
27904,菊芋,8,0
27906,蒲公英,38,0
27909,花菜,5,0
27910,菜花,9,0
27911,大孔,17,0
27912,streptomyces,8,0
27913,绿原,16,0
27914,xfs,11,0
27915,xf,11,0
27916,孤子,59,0
27917,sfc,16,0
27918,期中考试,5,0
27919,鱼钩,8,0
27921,都市化,12,0
27923,hr,131,0
27924,hrs,14,0
27925,凯撒大帝,5,0
27926,朱利叶,6,0
27927,julius,14,0
27928,frank,113,0
27929,雄辩,10,0
27930,理想国,7,0
27931,utopia,7,0
27933,通配符,5,0
27934,ieee,75,0
27935,1642,11,0
27936,穆克,6,0
27937,慕克吉,9,0
27938,信服,6,0
27939,尼娜,21,0
27940,妮娜,8,0
27942,nina,6,0
27943,灰心,8,0
27944,葡萄树,15,0
27945,葡萄藤,7,0
27946,藤蔓,8,0
27947,卧龙,9,0
27948,吉祥物,54,0
27949,154,94,0
27950,女同性恋,24,0
27951,变性人,10,0
27952,幼崽,13,0
27953,孵化场,5,0
27954,bpa,43,0
27955,心肺,23,0
27956,体外循环,10,0
27957,sobel,13,0
27959,护城河,8,0
27960,迫击炮,20,0
27961,水泥砂浆,6,0
27962,迫击炮弹,6,0
27963,砂浆,94,0
27964,灰浆,6,0
27966,胶砂,6,0
27967,查尔斯顿,38,0
27968,scaffold,5,0
27971,驾驭,20,0
27972,挽具,7,0
27973,线束,5,0
27974,马具,11,0
27975,背带,6,0
27976,吊带,7,0
27978,artisan,10,0
27979,1886,17,0
27980,伊瓜苏,7,0
27981,林先生,8,0
27982,林璎,6,0
27983,lin,13,0
27984,林海,7,0
27985,1945,167,0
27986,一九四五年,7,0
27988,eeg,83,0
27989,脑电,8,0
27990,陈列室,8,0
27991,展览室,5,0
27992,壁炉架,5,0
27994,健美运动,5,0
27996,杜莎,7,0
27997,冒牌货,7,0
27998,少年时代,9,0
28000,1851,26,0
28001,能工巧匠,8,0
28002,巧匠,5,0
28006,玻璃器皿,19,0
28007,玻璃制品,10,0
28008,哈尔滨,33,0
28009,哈尔滨市,5,0
28010,十四个,5,0
28011,十四岁,22,0
28012,漆刷,5,0
28013,传记片,24,0
28016,barker,19,0
28017,枢纽,34,0
28018,hub,5,0
28019,集线器,19,0
28021,波斯语,6,0
28022,微距,8,0
28024,宏,58,0
28025,奥黛丽,15,0
28026,audrey,5,0
28027,奥德,6,0
28028,asap,17,0
28029,纳米管,28,0
28030,间皮瘤,9,0
28031,珠峰,7,0
28032,asbo,37,0
28033,wbiics,6,0
28034,bo,21,0
28035,约克郡,38,0
28036,约克夏,10,0
28037,无期徒刑,155,0
28038,新西兰人,5,0
28039,埃德蒙,25,0
28041,edmund,5,0
28042,艾德蒙,8,0
28043,820,19,0
28044,贩毒集团,5,0
28045,返工,17,0
28046,返修,8,0
28047,本菲卡,15,0
28050,1882,26,0
28051,sunbelt,8,0
28054,html5,11,0
28055,前列,14,0
28056,最前沿,12,0
28058,次序,5,0
28059,订货,10,0
28061,半圆,8,0
28062,solstice,9,0
28063,导引头,5,0
28064,避难者,5,0
28065,两重性,7,0
28066,二重性,6,0
28067,对偶,5,0
28068,王权,9,0
28069,滑轮,41,0
28071,公称,9,0
28074,谦恭地,7,0
28075,对接,10,0
28076,可信赖,6,0
28077,cps,21,0
28078,cp,226,0
28079,托尔斯泰,34,0
28081,坎宁安,7,0
28082,cunningham,5,0
28083,伦勃朗,17,0
28084,真菌性,6,0
28086,hno3,11,0
28087,还原剂,13,0
28088,谷氨酸,41,0
28090,b12,15,0
28091,cid,19,0
28092,spi,26,0
28094,h2so4,25,0
28095,原子化,8,0
28097,ascribe,6,0
28099,狂徒,9,0
28100,maniac,5,0
28101,达尔富尔,89,0
28102,moses,10,0
28104,无性,7,0
28105,无性繁殖,5,0
28106,hillis,25,0
28107,昏昏欲睡,19,0
28108,瞌睡,10,0
28109,荒地,28,0
28110,喷出,6,0
28112,希思罗,33,0
28113,希斯罗,11,0
28114,鞭打,8,0
28116,马鞭,5,0
28118,lexus,14,0
28119,grayer,17,0
28120,煤渣,8,0
28123,不谋而合,6,0
28124,蒙巴萨,22,0
28126,阿留申,14,0
28127,烟灰缸,40,0
28128,武汉,176,0
28129,武汉市,17,0
28132,bonnie,7,0
28137,萼片,8,0
28138,元音,26,0
28139,音在,5,0
28140,多年生,18,0
28142,两万五千,6,0
28144,枝叶,6,0
28145,chi,9,0
28146,182,65,0
28147,第一百八,5,0
28148,杰米,56,0
28149,jamie,20,0
28150,洁蜜,5,0
28151,卡拉格,11,0
28152,41,797,0
28153,排球,141,0
28154,转机,7,0
28155,周转,9,0
28156,推卸,5,0
28157,1871,16,0
28158,拉齐奥,37,0
28159,联会,62,0
28160,工总,12,0
28161,卡洛,5,0
28162,蒙特卡洛,21,0
28163,蒙特卡罗,51,0
28164,carlo,101,0
28165,montecarlo,7,0
28166,安切洛蒂,22,0
28167,扫除,6,0
28168,水泡,17,0
28169,水疱,7,0
28171,偿付能力,33,0
28172,bing,12,0
28173,小侄女,5,0
28174,外甥女,15,0
28176,纸尿裤,18,0
28177,格奥尔基,6,0
28178,拍卖师,30,0
28179,拍卖商,28,0
28180,拍卖行,5,0
28182,｀,12,0
28184,ham,16,0
28185,哈姆,6,0
28186,街灯柱,6,0
28188,豆荚,19,0
28189,pod,116,0
28190,追迹,6,0
28191,山杨,5,0
28192,aspen,22,0
28193,阿斯彭,12,0
28194,grove,8,0
28195,elmo,6,0
28196,火柴,7,0
28197,vmware,154,0
28198,pando,7,0
28200,塑性变形,31,0
28202,小轿车,8,0
28204,重试,28,0
28207,失真,70,0
28208,博尔顿,42,0
28209,bolton,5,0
28210,无畏,19,0
28211,无所畏惧,19,0
28212,无惧,8,0
28215,fwd,11,0
28216,敖德萨,12,0
28217,蒸散,11,0
28220,产科,18,0
28221,红霉素,33,0
28222,脑干,46,0
28223,et,339,0
28225,排空,21,0
28226,218,46,0
28227,脑病,33,0
28228,噎住,9,0
28229,哽咽,7,0
28230,挤住,6,0
28231,风门,5,0
28232,呛,6,0
28233,蚺,5,0
28234,boa,14,0
28235,博,6,0
28237,肉冻,7,0
28238,崩盘,5,0
28239,扇贝,26,0
28240,不配,9,0
28241,巴托,6,0
28242,apec,50,0
28243,亚太经合组织,5,0
28244,氨酚,7,0
28245,醋氨酚,6,0
28246,对乙酰氨基酚,11,0
28249,巴菲,6,0
28250,175,92,0
28251,十五条,7,0
28252,冻僵,8,0
28253,冻融,15,0
28254,凡士林,5,0
28255,perry,22,0
28256,佩里,65,0
28257,派瑞,11,0
28258,丁玲,6,0
28259,ling,6,0
28260,tweet,19,0
28261,发推特,10,0
28262,发微博,5,0
28263,推文,34,0
28264,沃尔什,32,0
28265,walsh,13,0
28268,1610,8,0
28269,贝尔格莱德,24,0
28270,草坡,5,0
28271,孟菲斯,43,0
28272,孟斐斯,5,0
28273,佛蒙特州,34,0
28274,佛蒙特,11,0
28275,罗戈津,15,0
28276,劳尔,26,0
28277,sim,27,0
28278,sims,27,0
28279,谢里丹,8,0
28280,谢里登,8,0
28282,723,7,0
28283,生硬,8,0
28284,直率,6,0
28285,布朗特,6,0
28286,多管齐下,5,0
28288,lyndon,8,0
28290,1797,11,0
28291,tst,10,0
28292,定向克隆,5,0
28293,真核,8,0
28294,扎伊尔,49,0
28295,igg,289,0
28296,免疫吸附,55,0
28297,孕酮,15,0
28300,异位,37,0
28301,3ao,9,0
28303,mtt,218,0
28304,ipod,164,0
28305,ipods,9,0
28307,第九十六条,27,0
28308,渺茫,5,0
28309,瘦身,5,0
28310,slim,13,0
28311,胡锦涛,47,0
28312,胡,25,0
28313,胡风,9,0
28314,胡适,6,0
28315,hu,20,0
28316,胡茂恳,7,0
28317,调度员,13,0
28318,话务员,5,0
28319,sca,26,0
28321,成型,9,0
28323,汇编程序,13,0
28324,汇编器,7,0
28325,tx,22,0
28326,cfm,31,0
28329,chevrolet,6,0
28330,1924,67,0
28331,硬纸板,23,0
28333,纸片,8,0
28336,jose,27,0
28337,赫克托,22,0
28338,hector,11,0
28339,克特,5,0
28340,达雷尔,5,0
28341,斯坦伯格,8,0
28342,steinberg,5,0
28343,先例,45,0
28344,判例,7,0
28345,沃尔沃,91,0
28346,volvo,14,0
28347,164,80,0
28348,凯美瑞,6,0
28349,富士康,34,0
28350,梅丽莎,14,0
28351,melissa,5,0
28352,卡内基,77,0
28353,卡耐基,18,0
28354,carnegie,7,0
28355,梅隆,48,0
28356,象限,24,0
28358,项所列,6,0
28360,nlp,9,0
28361,ppm,45,0
28362,万分之,7,0
28363,con,30,0
28365,jaipur,5,0
28367,stroop,7,0
28369,kps,20,0
28370,非核心,12,0
28372,毫无结果,8,0
28375,dc,394,0
28377,直流,17,0
28379,组播,70,0
28380,多播,40,0
28383,multicast,6,0
28384,二值化,13,0
28386,拖延者,19,0
28387,抗击,5,0
28389,主权国家,8,0
28391,主裁判,5,0
28396,拉德福,7,0
28397,桑德兰,10,0
28398,安迪,132,0
28399,andy,47,0
28401,巡边员,9,0
28402,埃文斯,68,0
28405,加拉,16,0
28406,位阻,8,0
28407,u2,15,0
28408,无痛,20,0
28409,无痛性,6,0
28410,无痛苦,5,0
28412,op,54,0
28413,ops,11,0
28414,洗牌,7,0
28415,associative,5,0
28416,逗号,55,0
28419,散列,13,0
28420,hash,30,0
28421,perl,85,0
28422,层次化,8,0
28424,breadcrumb,18,0
28425,breadcrumbtrail,8,0
28426,dto,12,0
28428,五十多岁,6,0
28429,五十,66,0
28430,五十个,30,0
28431,利己主义,6,0
28432,珍品,6,0
28434,盛器,74,0
28435,部门规章,7,0
28436,asst,8,0
28437,au,168,0
28438,甲状腺肿,11,0
28439,德拉吉,10,0
28440,欧洲央行,9,0
28441,ecb,8,0
28442,代金券,12,0
28443,里士满,5,0
28444,richmond,7,0
28445,路德教,7,0
28446,路德会,9,0
28447,chol,23,0
28448,sara,27,0
28450,娜拉,7,0
28451,姓氏,52,0
28452,姓,29,0
28453,掺入,27,0
28454,1938,87,0
28455,象棋,12,0
28456,国际象棋,39,0
28457,下棋,11,0
28458,基数,10,0
28459,uddi,36,0
28461,炼制,11,0
28462,kpi,25,0
28463,cc,93,0
28465,格勒,6,0
28466,白日做梦,6,0
28467,爱抚,8,0
28468,抚爱,5,0
28470,保险杠,26,0
28471,离弃,10,0
28473,星号,58,0
28474,asterisk,14,0
28475,fe,633,0
28476,fe2,23,0
28477,占位,9,0
28478,指令性,15,0
28479,开往,6,0
28480,2029,9,0
28482,鲍德温,22,0
28483,baldwin,17,0
28484,突变体,68,0
28485,896,7,0
28487,示意,6,0
28488,肿瘤发生,6,0
28489,茶碱,12,0
28490,ecp,27,0
28494,situ,6,0
28495,近视眼,7,0
28496,眼球,73,0
28497,prk,19,0
28499,验光师,12,0
28500,视光师,8,0
28501,kush,7,0
28502,茹瓦永,6,0
28503,天际线,40,0
28504,高楼大厦,7,0
28505,维多利亚港,18,0
28506,港区,9,0
28507,窝藏,9,0
28508,海底隧道,16,0
28509,利伯曼,30,0
28510,爱德蒙,32,0
28511,哑口无言,6,0
28512,丽迪雅,8,0
28513,莉迪亚,6,0
28514,lydia,9,0
28516,穆尔,14,0
28517,moore,39,0
28518,普鲁塔克,7,0
28519,普卢塔克,7,0
28520,边线,15,0
28521,场外,5,0
28523,十三个,8,0
28524,鞋匠,20,0
28525,蒙娜丽莎,24,0
28526,蒙娜,14,0
28527,莫娜,12,0
28528,mona,6,0
28530,坡道,14,0
28531,ramp,5,0
28532,斜路,9,0
28533,阿斯特拉罕,15,0
28534,阿斯特拉罕州,6,0
28535,英萨利,6,0
28536,itil,6,0
28538,两万,21,0
28542,误入歧途,16,0
28543,歧途,10,0
28545,fowler,9,0
28546,vi,283,0
28549,公马,6,0
28550,马尔萨斯,13,0
28551,岑港,9,0
28552,793,8,0
28553,黑鹰,7,0
28554,当妮,5,0
28555,梨形,5,0
28556,外行星,23,0
28557,抵押品,44,0
28558,侧支,5,0
28559,普雷斯顿,5,0
28560,preston,10,0
28561,柳条,5,0
28562,柳树,15,0
28563,ncep,40,0
28564,波茨坦,5,0
28565,皮棉,9,0
28566,线头,6,0
28567,卡马,5,0
28570,铁腕人物,5,0
28571,dee,6,0
28573,王冠,32,0
28574,皇冠,53,0
28576,冠,56,0
28577,crown,17,0
28578,冠醚,12,0
28579,班加罗尔,64,0
28580,轮回,13,0
28584,clarke,27,0
28585,侥幸,8,0
28586,吸虫,6,0
28587,jsc,5,0
28588,脆弱性,30,0
28590,尤利,13,0
28591,吉莉安,9,0
28592,gillian,20,0
28593,克莱德,45,0
28594,安杰洛,7,0
28595,哈勃,103,0
28598,生物医药,6,0
28599,第九次,13,0
28600,九年,21,0
28601,第九个,8,0
28603,罗里,13,0
28604,rory,13,0
28605,宇宙观,6,0
28606,宇宙论,5,0
28607,地质矿产,14,0
28608,气象学,26,0
28610,斯隆,14,0
28611,sloan,24,0
28612,史隆,6,0
28613,sdss,20,0
28614,cea,38,0
28615,沙利文,23,0
28616,苏利文,13,0
28617,sullivan,11,0
28618,ufo,47,0
28619,飞碟,8,0
28620,幽浮,6,0
28621,瞄准,5,0
28623,hughes,9,0
28624,阴霾,8,0
28625,haze,9,0
28626,生物圈,88,0
28627,生态圈,57,0
28628,按季,10,0
28629,每季度,11,0
28630,季刊,11,0
28631,不明智,33,0
28632,人族,10,0
28633,喷涌,7,0
28634,麦迪逊,99,0
28635,madison,16,0
28636,1785,7,0
28639,er,127,0
28640,ers,33,0
28642,髂,5,0
28643,骶,7,0
28644,不平,8,0
28646,凹凸不平,6,0
28647,胚,23,0
28649,无症状,27,0
28651,沙门,8,0
28652,salmonella,5,0
28653,亚型,102,0
28654,脑炎,23,0
28655,地方性,8,0
28656,前列腺炎,38,0
28659,fidelity,6,0
28660,逼真度,7,0
28661,保真度,12,0
28662,克拉伦斯,11,0
28663,clarence,10,0
28665,levin,7,0
28666,明尼阿波利斯,33,0
28667,盥洗室,7,0
28668,边沁,5,0
28669,孔德,5,0
28670,缩回,5,0
28671,伯特兰,10,0
28672,bertrand,17,0
28674,russell,24,0
28675,拉塞尔,5,0
28676,aveling,14,0
28677,1881,17,0
28678,顾虑,6,0
28679,顾忌,5,0
28680,进化论者,9,0
28682,达德,6,0
28683,先行者,5,0
28684,dawkins,16,0
28687,戒严,58,0
28688,戒严令,5,0
28689,武林,6,0
28690,巨星,35,0
28691,不可磨灭,9,0
28692,芥末,54,0
28693,芥菜,26,0
28694,湿疹,10,0
28697,愈伤,43,0
28698,um,9,0
28701,三项,5,0
28702,运动型,5,0
28703,奖学,19,0
28704,大连,96,0
28705,大连市,17,0
28707,兴起,12,0
28708,低钠血症,8,0
28709,浆纱机,5,0
28712,文斯,22,0
28713,vince,33,0
28714,内兹,6,0
28715,martinez,6,0
28716,体操选手,7,0
28718,hui,11,0
28719,澳,7,0
28720,kwan,7,0
28721,jarrett,6,0
28722,ernst,9,0
28724,更平,5,0
28725,ucla,25,0
28726,好争吵,6,0
28727,marcus,18,0
28728,马可斯,13,0
28729,atm,428,0
28732,最亮,25,0
28734,psi,19,0
28735,回邮信封,5,0
28736,红包,10,0
28737,调色板,53,0
28738,不合逻辑,12,0
28739,柴尔德,5,0
28740,rothschild,6,0
28741,塔拉瓦,14,0
28742,塔拉瓦岛,5,0
28743,麦卡锡,27,0
28744,mccarthy,10,0
28745,哥斯拉,8,0
28746,scattering,11,0
28747,切尔诺贝利,38,0
28748,enrico,9,0
28749,爆震,8,0
28750,stravinsky,5,0
28751,非正统,9,0
28752,沃采克,5,0
28754,米开朗基罗,50,0
28755,米开朗琪罗,13,0
28757,贝尔格,7,0
28758,berg,9,0
28759,1935,60,0
28761,eduardo,19,0
28763,耳环,96,0
28765,汉纳,5,0
28766,hanna,17,0
28768,圣安东尼奥,5,0
28769,antonio,25,0
28770,陶德,6,0
28771,sweeney,5,0
28772,熔点,5,0
28773,熔制,8,0
28774,立方体,72,0
28775,cube,14,0
28776,井喷,10,0
28777,z,756,0
28778,凯悦,9,0
28779,君悦,5,0
28781,严重破坏,6,0
28782,萨维奇,8,0
28783,野人,67,0
28784,savage,11,0
28785,蛮子,7,0
28786,巴拉德,5,0
28787,骨骼肌,96,0
28788,骨性,5,0
28790,hpa,31,0
28791,绕道,5,0
28793,分类器,35,0
28794,分级机,5,0
28795,mime,54,0
28796,msg,19,0
28798,保龄球馆,17,0
28799,保龄球场,7,0
28801,栽培品种,13,0
28802,macdonald,7,0
