,words,amounts,entropies
11019,roaming,6,0
11020,περιαγωγή,17,0
11022,συναποτέφρωση,48,0
11023,εκλύω,11,0
11024,έλος,5,0
11025,βάλτος,7,0
11030,εξερευνώ,186,0
11031,τσιμεντοκαίίνος,5,0
11032,επανεισάγω,18,0
11034,επανεισαγάγω,10,0
11035,επαναχρησιμοποιώ,10,0
11036,μεικτής,5,0
11037,παρομοιάζω,16,0
11038,χαρτόνι,12,0
11039,εφευρετικός,12,0
11040,ukip,81,0
11042,βιοδιασπωμενος,23,0
11043,βιοαποδομήζιμος,7,0
11044,κάυση,6,0
11046,ερεθισμός,5,0
11047,εκνευρισμός,13,0
11048,πνεύμονας,128,0
11049,πνευμόνιο,8,0
11050,προεξοχή,6,0
11051,so2,12,0
11053,διασάφηση,5,0
11054,μόδος,29,0
11056,fashion,11,0
11057,άτυπης,6,0
11058,παράδεισοι,46,0
11059,παράδεισας,22,0
11060,ανοσοποιητικός,93,0
11062,απρόσβλητος,13,0
11063,ανοσολογικός,6,0
11066,ανυποχώρητος,15,0
11067,δυσεπίλυτος,8,0
11068,13 . 35,6,0
11072,βιέννης,203,0
11073,βιέννη,286,0
11074,περιπλέπω,26,0
11075,περιπλέγω,5,0
11076,περιπάκω,32,0
11077,περιπλέκω,28,0
11078,απωστικός,5,0
11080,ανήθικων,6,0
11081,άνανδρος,8,0
11084,αντιφρονών,78,0
11085,διαφωνών,22,0
11086,αντιφρονώύντης,27,0
11087,αντίφρονούν,12,0
11088,αντιφρονή,10,0
11089,εισδοχή,43,0
11090,αξιοπρεπώς,8,0
11091,realpolitik,39,0
11092,ρεαλπολιτίκ,5,0
11093,κόκαλο,14,0
11094,όστος,10,0
11095,οστό,52,0
11097,κόκκαλο,13,0
11100,sarah,30,0
11101,σάρα,19,0
11102,nassauer,198,0
11103,hernαndez,44,0
11104,hernández,11,0
11105,σορβόννη,5,0
11106,ernest,14,0
11107,έρνεστ,6,0
11108,αθίγγανος,12,0
11109,τσιγγάνος,12,0
11110,αθίγγανο,5,0
11111,τσίγγανο,6,0
11112,άλφο,12,0
11113,alpha,8,0
11114,ιθαγενές,5,0
11115,υπεύθυνα,120,0
11118,σφόδρα,5,0
11119,σίντι,20,0
11120,sinti,7,0
11121,κυριολεκτικός,7,0
11122,αναχωρώ,14,0
11124,giovanni,52,0
11125,falcone,14,0
11128,daphne,149,0
11129,δαφνό,11,0
11131,"6 , 5",42,0
11132,επιεικώς,9,0
11134,επιτώ,5,0
11135,νυκτί,17,0
11136,1951,82,0
11137,1967,102,0
11140,βιογραφικός,8,0
11142,situ,10,0
11143,σοσιαλισμός,95,0
11144,ισμός,6,0
11145,chris,52,0
11146,κρις,101,0
11147,κρις άντερσον,29,0
11148,duff,108,0
11149,eurodac,263,0
11150,εναγόμενος,16,0
11151,μεταφραστής,68,0
11152,μεταφράστρι,9,0
11153,1968,85,0
11154,brie,60,0
11156,παρενοχλήση,17,0
11157,επιλεξιμότητα,296,0
11158,επουσιώδης,7,0
11159,λάστιχα,7,0
11160,υπερήφανα,8,0
11161,περήφανα,13,0
11164,πολλαπλάς,52,0
11165,δακτυλικός,14,0
11166,δακτυλοσκόπηση,5,0
11167,δυστυχής,12,0
11168,δυστυχίζω,5,0
11170,διάβαση,7,0
11171,υπερτερώ,10,0
11174,μπερδέπω,7,0
11175,ταυτοποίηση,51,0
11177,boumediene,28,0
11178,thiery,20,0
11180,χοιροείδα,5,0
11182,γουρούνι,30,0
11183,πειραματόζωο,6,0
11185,251,29,0
11187,αγέλα,14,0
11190,αγέλος,8,0
11191,λιανοπωλητής,35,0
11192,χοιρινός,18,0
11193,επανενεργοποιώ,11,0
11194,stevenson,79,0
11195,στίβενσον,7,0
11196,64 / 432,5,0
11197,κτηνιατρικός,205,0
11198,κτηνιατρική,18,0
11199,λτηνιατρικός,12,0
11204,εεκ,10,0
11205,1954,12,0
11206,διαθήκη,15,0
11207,διάθηκη,6,0
11210,όμορος,7,0
11211,καταχώρηση,26,0
11212,καταχώριση,26,0
11213,daul,226,0
11214,σύρω,23,0
11215,τραβώ,6,0
11216,σέρω,6,0
11217,σέρνω,5,0
11218,1964,19,0
11219,ευθυγραμμίζω,91,0
11221,ευθυγραμμισμένος,9,0
11223,202,33,0
11224,hyland,13,0
11225,αναγνώστης,105,0
11226,αναγνωστής,12,0
11227,19 . 00,8,0
11229,ελβετικός,124,0
11230,ελβετία,411,0
11231,ελβετός,60,0
11233,σωματέμπορος,14,0
11234,δουλέμπορος,5,0
11235,διακινητής,64,0
11238,ανυπεράσπιστος,80,0
11241,ρουμανικός,257,0
11244,παιδοφιλία,25,0
11245,παιδεραστία,36,0
11246,σεο,6,0
11247,σεε,6,0
11248,spinelli,60,0
11249,1984,158,0
11250,casaca,85,0
11252,ζεσταίνω,9,0
11253,περιλάλητος,5,0
11254,προξενικός,97,0
11255,προφορικώς,5,0
11256,απογραφικός,5,0
11257,kedo,63,0
11258,επισημοποιώ,19,0
11260,khmelnitsky,12,0
11261,κορεατικός,111,0
11262,κορεάτικος,22,0
11263,κορεάτος,8,0
11265,κορεάτικα,7,0
11266,πόντιος,16,0
11267,πίλατος,13,0
11268,πιλάτος,8,0
11269,rasmussen,137,0
11270,μυστικοπάθεια,9,0
11271,255,39,0
11273,sφderman,63,0
11274,robert,185,0
11275,ρόμπερτ,44,0
11276,ο ρόμπερτ,12,0
11277,pse,87,0
11278,εσκ,19,0
11279,148,40,0
11280,135,53,0
11281,113,68,0
11282,ferrer,55,0
11283,δικαιός,92,0
11284,δικαίος,16,0
11286,κλωστορφαντουργία,142,0
11287,κλωστοϋφαντουργία,39,0
11288,κλωστορφαντουργκός,112,0
11289,κλωστορφαντουργικός,120,0
11290,υφαντουργία,14,0
11291,nafta,28,0
11292,ασυμμετρία,76,0
11293,ασυμετρία,5,0
11294,μεξικάνικος,94,0
11296,μεξικάνος,8,0
11297,φώλιας,5,0
11298,υπόδηση,29,0
11301,κανάριο,22,0
11302,καναρίνι,8,0
11303,παροιμιώδης,5,0
11304,θρυλικός,12,0
11305,salvador,25,0
11306,σαλβαδόρ,21,0
11307,ελ σαλβαδόρ,29,0
11308,madariaga,9,0
11309,verde,9,0
11311,αναπαραγάγω,10,0
11313,kreissl,21,0
11314,dφrfler,28,0
11316,mary,44,0
11317,μέρι,13,0
11318,μαίρη,45,0
11319,μαίρος,6,0
11320,robinson,37,0
11321,ρόμπινσον,6,0
11322,διαμερικανικός,13,0
11323,συνδικαλιστής,73,0
11324,στείρωση,8,0
11325,καθησυχαστικός,79,0
11326,θεσμοποίηση,6,0
11327,zedillo,10,0
11328,chiapas,37,0
11329,jack,20,0
11330,τζακ,14,0
11331,westendorp,30,0
11332,y,45,0
11333,cabeza,10,0
11334,φρόνηση,5,0
11335,ρολόγιο,15,0
11336,pc,5,0
11337,αποδεσμοποίηση,6,0
11338,τεκμηρίωση,25,0
11340,συνδρομητής,40,0
11342,αντιαμερικανικός,14,0
11344,χαοτικός,89,0
11345,χαώδος,6,0
11346,χαώδης,9,0
11347,εκατομμύριούχος,15,0
11348,εκατομμυριούχος,6,0
11349,millionaire,5,0
11350,δισεκατομμύριουχος,15,0
11351,δισεκατομμυριούχος,7,0
11352,υπολογίσιμος,6,0
11353,ποσοτικοποιησιμος,10,0
11355,ανακοινώθεν,5,0
11356,φίλτρο,87,0
11358,φίλτρος,18,0
11359,φιλτραρίζω,9,0
11360,φιλτράρω,27,0
11361,αναλφάβητος,40,0
11362,αγράμματος,6,0
11363,σλόγκαν,28,0
11364,εφέυρεση,91,0
11365,επινόηση,10,0
11368,συνεπάρω,5,0
11369,ατμομηχανή,16,0
11370,telecom,20,0
11371,nokia,38,0
11372,δανειστώ,22,0
11374,δανείζομαι,5,0
11376,hieronymi,106,0
11377,holding,6,0
11378,κτήμα,5,0
11379,αναλυτής,57,0
11380,αναλυτή,5,0
11381,μηχανικό,16,0
11382,αφεντικός,6,0
11384,απορρύθμω,9,0
11385,απορυθμίζω,9,0
11386,απορρυθμίζω,6,0
11388,villiers,59,0
11389,kauppi,107,0
11390,υπότιτλος,6,0
11392,προφυλακτικό,41,0
11393,προφυλακτικά,19,0
11394,προφυλακτικός,6,0
11395,17 . 30,57,0
11396,5 . 30,22,0
11397,ναύτης,6,0
11398,επισκεπτής,104,0
11399,αδήλωτος,63,0
11400,αδήλωτης,59,0
11401,πσε,46,0
11402,μισθόφορος,22,0
11403,mercosur,434,0
11404,vidal,13,0
11405,andrew,31,0
11406,άντριος,6,0
11407,άντριου,11,0
11408,nicholas,8,0
11409,Νίκολας,5,0
11410,johannes,26,0
11411,διάχυτος,7,0
11413,βιοηθική,26,0
11414,βιοδεοντολογία,5,0
11415,anne,58,0
11416,e .,16,0
11417,jensen,137,0
11418,ole,14,0
11419,andreasen,36,0
11420,niels,25,0
11421,busk,75,0
11422,timothy,10,0
11423,kirkhope,82,0
11424,1950,153,0
11425,έκφανση,7,0
11427,πρόλογος,6,0
11429,εκπλαγώ,11,0
11430,merseyside,7,0
11431,isle,8,0
11432,wight,7,0
11433,δόντιο,97,0
11435,δοντία,10,0
11436,δόντι,7,0
11437,αξιωματικός,124,0
11438,αστυφύλακας,8,0
11439,ανταμέιπω,20,0
11440,ανταμένω,47,0
11441,επιβραβεύω,59,0
11442,επιβράβευση,25,0
11444,ανταμείβω,9,0
11445,αυτοκρατορία,220,0
11446,άνευ όρων,26,0
11447,άνευλορας,8,0
11450,καχύποπτος,30,0
11451,ετεροφυλόφιλος,9,0
11452,υποδειγματικός,143,0
11453,παραδειγματικός,41,0
11454,υποδειγματικά,6,0
11455,1919,27,0
11456,felix,5,0
11457,karl,63,0
11459,ludwig,10,0
11460,lothringen,23,0
11461,βαθά,46,0
11462,έκτρωση,83,0
11463,αμβλώση,52,0
11464,άμβλωση,131,0
11466,gay,24,0
11467,ομοφυλόφιλης,5,0
11468,γκέι,76,0
11471,φλαμανδικός,34,0
11472,φλαμανδής,5,0
11473,βαλλονία,7,0
11474,βαλονία,5,0
11476,πορνογραφία,311,0
11479,αδελφοκτόνος,5,0
11480,ρεπουμπλικανικός,9,0
11481,πρωτοκαθεδρία,8,0
11482,626,17,0
11483,στείρος,23,0
11487,υλιστικός,9,0
11488,ατομικιστικός,5,0
11489,ιερό,6,0
11490,ιερής,6,0
11491,brempt,24,0
11494,garcνa,52,0
11496,γκαρσία,5,0
11497,garcía,140,0
11498,neyra,63,0
11502,εξόχως,7,0
11503,κορύφωση,16,0
11504,αποκορύφωση,7,0
11505,minurso,14,0
11506,james,106,0
11507,τζέιμς,51,0
11508,baker,29,0
11509,μπέικερ,10,0
11510,ψωμάδα,5,0
11511,polisario,19,0
11512,πολισάριο,11,0
11514,λιμοκτονώ,33,0
11518,γέννο,14,0
11519,μαραζώνω,7,0
11521,πολιορκία,63,0
11522,χιούστον,6,0
11523,tindouf,7,0
11524,ribeiro,108,0
11525,castro,120,0
11527,carrilho,6,0
11528,rod,28,0
11529,fujimori,37,0
11531,ανδεων,6,0
11532,άντηος,17,0
11536,ανεμπόδιστα,6,0
11538,paasilinna,116,0
11539,putin,65,0
11540,πούτιν,111,0
11541,κρεμλίνο,67,0
11542,κρέμλινο,15,0
11543,κρέμλινος,19,0
11544,γιέλτσιν,24,0
11545,γέλτσι,9,0
11546,yeltsin,7,0
11547,σπίθα,29,0
11548,studio,10,0
11549,στούντιο,20,0
11551,ιδιόμορφος,7,0
11553,ποδοσφαιρικός,125,0
11555,χούλιγκαν,21,0
11556,χούλιγκανς,15,0
11557,μαυροβούνιο,209,0
11560,νομικίστικος,6,0
11561,μάσκο,17,0
11562,μάσκα,16,0
11564,pop,7,0
11565,πετάγω,5,0
11566,λεκτικός,6,0
11567,κρυφά,26,0
11568,eric,8,0
11570,saddam,39,0
11571,σαντάμ,42,0
11572,τάμ,7,0
11573,τάμ χουσεΐν,5,0
11574,σαντάμ χουσεΐν,6,0
11575,hussein,32,0
11576,χουσεΐν,14,0
11577,χουσεϊν,6,0
11578,χουσέϊν,6,0
11579,πολιορκώ,11,0
11580,λιμοκτονία,25,0
11581,ασιτία,12,0
11582,δυσεντερία,6,0
11583,ελλοχεύω,5,0
11584,παραμονεύω,5,0
11585,buttiglione,72,0
11586,naοr,26,0
11587,dennis,8,0
11588,παραιτηθείς,6,0
11589,unicef,104,0
11592,αναίτια,6,0
11593,pilger,5,0
11594,ντοκιμαντέρ,52,0
11595,ντοκυμαντέρ,13,0
11597,ινδία,910,0
11600,hπa,8,0
11601,ω,105,0
11604,ωχ,30,0
11606,1948,71,0
11607,μεσολαβητικός,8,0
11608,kofi,51,0
11609,κόφι,64,0
11610,annan,55,0
11611,ανάν,35,0
11612,1972,54,0
11613,λαχώρη,8,0
11614,πακιστανικός,126,0
11617,άοπλος,21,0
11618,ισλαμαμπάντ,30,0
11619,ινδικός,60,0
11621,ινδιάνος,8,0
11622,φονταμενταλιστικός,66,0
11623,φονταμενταλιστής,82,0
11624,κλίντον,155,0
11625,clinton,68,0
11627,saarc,20,0
11629,γουατεμάλα,105,0
11630,γουατεμάλος,6,0
11631,stein,6,0
11632,στάιν,5,0
11633,ivanov,8,0
11634,"3 , 3",21,0
11635,3 . 3,5,0
11636,242,19,0
11637,di,73,0
11638,κ.,6,0
11639,lello,22,0
11640,finuoli,11,0
11641,manisco,22,0
11642,παπαγιαννάκη,54,0
11643,lavarra,10,0
11646,τσιγάρο,6,0
11647,δωρίζω,44,0
11648,χαρίζω,5,0
11649,guardia,5,0
11650,finanza,5,0
11651,aachen,10,0
11652,ληστεύω,20,0
11655,puglia,5,0
11656,έφοδος,6,0
11658,έcος,46,0
11659,"1 , 6",67,0
11660,"1 , 6%",6,0
11661,1 . 6,5,0
11662,ναϊρόμπι,110,0
11663,κατρακυλώ,6,0
11664,φαλαίνα,15,0
11665,φάλαινας,40,0
11666,φάλαινα,41,0
11667,γορίλα,18,0
11668,ελέφαντας,165,0
11669,ελεφάντος,28,0
11670,πωλητή,26,0
11671,λαθροκυνηγός,6,0
11672,iucn,8,0
11673,αμυδρός,6,0
11674,κένυο,153,0
11675,κένυα,130,0
11677,1983,47,0
11679,επανεκκινώ,7,0
11680,shell,38,0
11681,κέλυφος,8,0
11682,κοχύλιο,6,0
11683,καρχαρία,147,0
11685,sylla,19,0
11686,απάλειψη,7,0
11687,αντιρατσισμός,7,0
11690,αδιάκριτος,52,0
11691,ανεξέλεγκτα,6,0
11692,υπερίεκκρας,6,0
11694,εποικίζω,5,0
11696,αποικιοποίηση,8,0
11698,κλιματισμός,29,0
11699,συνεργατός,8,0
11700,στοιχείωδης,5,0
11701,δημοτικό,7,0
11702,τύραννος,39,0
11703,τύραννο,14,0
11705,άλλοτε,6,0
11706,παλί,5,0
11707,leyla,67,0
11708,λεϊλά,9,0
11709,zana,75,0
11710,ζάνας,8,0
11711,ζάνα,9,0
11712,κρατητήριο,5,0
11713,ισολογισμός,39,0
11716,σεντόνι,9,0
11718,διαφορικός,10,0
11719,απόσβεση,9,0
11720,διάβρωση,65,0
11721,ευρωσύστημα,10,0
11723,duisenberg,131,0
11724,duisemberg,5,0
11725,plaza,6,0
11726,λούβρος,5,0
11727,αποτρεπτικά,17,0
11728,εβδομαδιαίος,81,0
11730,επαναχρηματοδότηση,6,0
11733,αναπληρώνω,9,0
11734,συγκαίνω,39,0
11735,συγκλίνω,11,0
11736,19 . 35,5,0
11737,hombach,7,0
11738,emma,30,0
11739,έμμα,29,0
11740,bonino,292,0
11741,πάρον,9,0
11742,παρούσιο,11,0
11744,εσκτ,22,0
11746,φραγκφούρτης,10,0
11747,φρανκφούρτο,52,0
11748,φρανκφούρτης,17,0
11749,frankfurt,5,0
11750,rojo,46,0
11751,τεκμηριώμενος,17,0
11752,πραγματολογικός,6,0
11753,τεκμηριωμένος,6,0
11755,500 000,10,0
11756,γωνιό,82,0
11760,οσπριοείδα,7,0
11761,οσπριοειδή,5,0
11763,φακά,5,0
11764,las,8,0
11766,σπείρω,7,0
11767,marνa,18,0
11768,maría,14,0
11769,castilla,8,0
11770,μάντσα,5,0
11771,mancha,12,0
11773,σφυγμός,8,0
11775,συμπατριωτισσά,5,0
11776,σπανάκι,5,0
11777,ποικίλης,5,0
11778,ποίκιλος,5,0
11779,χάντερ,7,0
11780,κόκκος,8,0
11783,αμειψισπορά,7,0
11784,περιστροφή,21,0
11785,181,30,0
11787,συγκομιδής,17,0
11789,"1 , 2",69,0
11790,1 . 2,8,0
11791,θησαυροφύλακίος,5,0
11792,μεσοπρόθεσμης,6,0
11793,jillian,6,0
11794,bmw,38,0
11795,υπερτίμηση,5,0
11796,wilson,13,0
11797,ουίλσον,5,0
11798,γουίλσον,10,0
11799,eldr,33,0
11800,φανταστικά,8,0
11801,1982,70,0
11802,ενθουσιωδώς,10,0
11806,sir,159,0
11807,jonathan,23,0
11808,τζόναθαν,24,0
11809,hampshire,5,0
11810,χαμπσάιρ,5,0
11811,κακοδιοίκηση,84,0
11812,viola,55,0
11813,donald,8,0
11814,ντόναλντ,20,0
11815,εφιάλτης,128,0
11816,ανίκανης,5,0
11817,10 . 50,6,0
11818,σάλτσμπουργκ,20,0
11819,salzburg,7,0
11820,morgantini,91,0
11821,birdal,40,0
11822,galeote,111,0
11823,quecedo,44,0
11828,κλωνισμός,16,0
11829,κλώνωση,14,0
11830,υποκινητής,17,0
11834,δολοφόνο,17,0
11835,mussolini,13,0
11836,μουσολίνι,14,0
11837,μαρξισμός,5,0
11838,rapex,59,0
11839,287,16,0
11840,εύφλεκτος,8,0
11841,whitehead,127,0
11842,μηκκυβερνητικός,25,0
11843,μκε,7,0
11844,srm,5,0
11845,επιδημιολογικός,68,0
11847,μολυσματικότητα,5,0
11849,θόρυβο,262,0
11850,θόρυβος,400,0
11851,ηχορύπανση,33,0
11853,icao,95,0
11854,δοπο,32,0
11855,ιόαος,7,0
11856,αεροδρόμιο,689,0
11857,αερολιμένα,186,0
11858,αερολιμένο,69,0
